NO.                 |Time                |Value               |Pressure            |
20263               |오후 2:46:32          |0 N                 |0.0000MPa           |
20264               |오후 2:46:33          |0 N                 |0.0000MPa           |
20265               |오후 2:46:33          |0 N                 |0.0000MPa           |
20266               |오후 2:46:33          |0 N                 |0.0000MPa           |
20267               |오후 2:46:33          |0 N                 |0.0000MPa           |
20268               |오후 2:46:33          |0 N                 |0.0000MPa           |
20269               |오후 2:46:34          |0 N                 |0.0000MPa           |
20270               |오후 2:46:34          |0 N                 |0.0000MPa           |
20271               |오후 2:46:34          |0 N                 |0.0000MPa           |
20272               |오후 2:46:34          |18 N                |18.0000MPa          |
20273               |오후 2:46:34          |165 N               |165.0000MPa         |
20274               |오후 2:46:34          |284 N               |284.0000MPa         |
20275               |오후 2:46:35          |378 N               |378.0000MPa         |
20276               |오후 2:46:35          |443 N               |443.0000MPa         |
20277               |오후 2:46:35          |502 N               |502.0000MPa         |
20278               |오후 2:46:35          |506 N               |506.0000MPa         |
20279               |오후 2:46:35          |506 N               |506.0000MPa         |
20280               |오후 2:46:36          |505 N               |505.0000MPa         |
20281               |오후 2:46:36          |505 N               |505.0000MPa         |
20282               |오후 2:46:36          |505 N               |505.0000MPa         |
20283               |오후 2:46:36          |436 N               |436.0000MPa         |
20284               |오후 2:46:36          |432 N               |432.0000MPa         |
20285               |오후 2:46:37          |202 N               |202.0000MPa         |
20286               |오후 2:46:37          |14 N                |14.0000MPa          |
20287               |오후 2:46:37          |0 N                 |0.0000MPa           |
20288               |오후 2:46:37          |0 N                 |0.0000MPa           |
20289               |오후 2:46:37          |0 N                 |0.0000MPa           |
20290               |오후 2:46:37          |0 N                 |0.0000MPa           |
20291               |오후 2:46:38          |0 N                 |0.0000MPa           |
20292               |오후 2:46:38          |0 N                 |0.0000MPa           |
20293               |오후 2:46:38          |0 N                 |0.0000MPa           |
20294               |오후 2:46:38          |0 N                 |0.0000MPa           |
20295               |오후 2:46:38          |0 N                 |0.0000MPa           |
20296               |오후 2:46:39          |0 N                 |0.0000MPa           |
20297               |오후 2:46:39          |0 N                 |0.0000MPa           |
20298               |오후 2:46:39          |0 N                 |0.0000MPa           |
20299               |오후 2:46:39          |0 N                 |0.0000MPa           |
20300               |오후 2:46:39          |0 N                 |0.0000MPa           |
20301               |오후 2:46:40          |0 N                 |0.0000MPa           |
20302               |오후 2:46:40          |0 N                 |0.0000MPa           |
20303               |오후 2:46:40          |0 N                 |0.0000MPa           |
20304               |오후 2:46:40          |0 N                 |0.0000MPa           |
20305               |오후 2:46:40          |0 N                 |0.0000MPa           |
20306               |오후 2:46:41          |0 N                 |0.0000MPa           |
20307               |오후 2:46:41          |0 N                 |0.0000MPa           |
20308               |오후 2:46:41          |0 N                 |0.0000MPa           |
20309               |오후 2:46:41          |0 N                 |0.0000MPa           |
20310               |오후 2:46:41          |0 N                 |0.0000MPa           |
20311               |오후 2:46:41          |0 N                 |0.0000MPa           |
20312               |오후 2:46:42          |0 N                 |0.0000MPa           |
20313               |오후 2:46:42          |0 N                 |0.0000MPa           |
20314               |오후 2:46:42          |0 N                 |0.0000MPa           |
20315               |오후 2:46:42          |0 N                 |0.0000MPa           |
20316               |오후 2:46:42          |0 N                 |0.0000MPa           |
20317               |오후 2:46:43          |0 N                 |0.0000MPa           |
20318               |오후 2:46:43          |0 N                 |0.0000MPa           |
20319               |오후 2:46:43          |0 N                 |0.0000MPa           |
20320               |오후 2:46:43          |0 N                 |0.0000MPa           |
20321               |오후 2:46:43          |0 N                 |0.0000MPa           |
20322               |오후 2:46:43          |0 N                 |0.0000MPa           |
20323               |오후 2:46:44          |0 N                 |0.0000MPa           |
20324               |오후 2:46:44          |0 N                 |0.0000MPa           |
20325               |오후 2:46:44          |0 N                 |0.0000MPa           |
20326               |오후 2:46:44          |0 N                 |0.0000MPa           |
20327               |오후 2:46:44          |30 N                |30.0000MPa          |
20328               |오후 2:46:45          |179 N               |179.0000MPa         |
20329               |오후 2:46:45          |297 N               |297.0000MPa         |
20330               |오후 2:46:45          |392 N               |392.0000MPa         |
20331               |오후 2:46:45          |454 N               |454.0000MPa         |
20332               |오후 2:46:45          |511 N               |511.0000MPa         |
20333               |오후 2:46:46          |512 N               |512.0000MPa         |
20334               |오후 2:46:46          |512 N               |512.0000MPa         |
20335               |오후 2:46:46          |511 N               |511.0000MPa         |
20336               |오후 2:46:46          |511 N               |511.0000MPa         |
20337               |오후 2:46:46          |439 N               |439.0000MPa         |
20338               |오후 2:46:47          |410 N               |410.0000MPa         |
20339               |오후 2:46:47          |313 N               |313.0000MPa         |
20340               |오후 2:46:47          |61 N                |61.0000MPa          |
20341               |오후 2:46:47          |0 N                 |0.0000MPa           |
20342               |오후 2:46:47          |0 N                 |0.0000MPa           |
20343               |오후 2:46:47          |0 N                 |0.0000MPa           |
20344               |오후 2:46:48          |0 N                 |0.0000MPa           |
20345               |오후 2:46:48          |0 N                 |0.0000MPa           |
20346               |오후 2:46:48          |0 N                 |0.0000MPa           |
20347               |오후 2:46:48          |0 N                 |0.0000MPa           |
20348               |오후 2:46:48          |0 N                 |0.0000MPa           |
20349               |오후 2:46:49          |0 N                 |0.0000MPa           |
20350               |오후 2:46:49          |0 N                 |0.0000MPa           |
20351               |오후 2:46:49          |0 N                 |0.0000MPa           |
20352               |오후 2:46:49          |0 N                 |0.0000MPa           |
20353               |오후 2:46:49          |0 N                 |0.0000MPa           |
20354               |오후 2:46:50          |0 N                 |0.0000MPa           |
20355               |오후 2:46:50          |0 N                 |0.0000MPa           |
20356               |오후 2:46:50          |0 N                 |0.0000MPa           |
20357               |오후 2:46:50          |0 N                 |0.0000MPa           |
20358               |오후 2:46:50          |0 N                 |0.0000MPa           |
20359               |오후 2:46:50          |0 N                 |0.0000MPa           |
20360               |오후 2:46:51          |0 N                 |0.0000MPa           |
20361               |오후 2:46:51          |0 N                 |0.0000MPa           |
20362               |오후 2:46:51          |0 N                 |0.0000MPa           |
20363               |오후 2:46:51          |0 N                 |0.0000MPa           |
20364               |오후 2:46:51          |0 N                 |0.0000MPa           |
20365               |오후 2:46:52          |0 N                 |0.0000MPa           |
20366               |오후 2:46:52          |0 N                 |0.0000MPa           |
20367               |오후 2:46:52          |0 N                 |0.0000MPa           |
20368               |오후 2:46:52          |0 N                 |0.0000MPa           |
20369               |오후 2:46:52          |0 N                 |0.0000MPa           |
20370               |오후 2:46:52          |0 N                 |0.0000MPa           |
20371               |오후 2:46:53          |0 N                 |0.0000MPa           |
20372               |오후 2:46:53          |0 N                 |0.0000MPa           |
20373               |오후 2:46:53          |0 N                 |0.0000MPa           |
20374               |오후 2:46:53          |0 N                 |0.0000MPa           |
20375               |오후 2:46:53          |0 N                 |0.0000MPa           |
20376               |오후 2:46:54          |0 N                 |0.0000MPa           |
20377               |오후 2:46:54          |0 N                 |0.0000MPa           |
20378               |오후 2:46:54          |0 N                 |0.0000MPa           |
20379               |오후 2:46:54          |0 N                 |0.0000MPa           |
20380               |오후 2:46:54          |0 N                 |0.0000MPa           |
20381               |오후 2:46:55          |0 N                 |0.0000MPa           |
20382               |오후 2:46:55          |81 N                |81.0000MPa          |
20383               |오후 2:46:55          |227 N               |227.0000MPa         |
20384               |오후 2:46:55          |334 N               |334.0000MPa         |
20385               |오후 2:46:55          |417 N               |417.0000MPa         |
20386               |오후 2:46:56          |475 N               |475.0000MPa         |
20387               |오후 2:46:56          |509 N               |509.0000MPa         |
20388               |오후 2:46:56          |508 N               |508.0000MPa         |
20389               |오후 2:46:56          |508 N               |508.0000MPa         |
20390               |오후 2:46:56          |508 N               |508.0000MPa         |
20391               |오후 2:46:56          |505 N               |505.0000MPa         |
20392               |오후 2:46:57          |425 N               |425.0000MPa         |
20393               |오후 2:46:57          |332 N               |332.0000MPa         |
20394               |오후 2:46:57          |70 N                |70.0000MPa          |
20395               |오후 2:46:57          |0 N                 |0.0000MPa           |
20396               |오후 2:46:57          |0 N                 |0.0000MPa           |
20397               |오후 2:46:58          |0 N                 |0.0000MPa           |
20398               |오후 2:46:58          |0 N                 |0.0000MPa           |
20399               |오후 2:46:58          |0 N                 |0.0000MPa           |
20400               |오후 2:46:58          |0 N                 |0.0000MPa           |
20401               |오후 2:46:58          |0 N                 |0.0000MPa           |
20402               |오후 2:46:59          |0 N                 |0.0000MPa           |
20403               |오후 2:46:59          |0 N                 |0.0000MPa           |
20404               |오후 2:46:59          |0 N                 |0.0000MPa           |
20405               |오후 2:46:59          |0 N                 |0.0000MPa           |
20406               |오후 2:46:59          |0 N                 |0.0000MPa           |
20407               |오후 2:47:00          |0 N                 |0.0000MPa           |
20408               |오후 2:47:00          |0 N                 |0.0000MPa           |
20409               |오후 2:47:00          |0 N                 |0.0000MPa           |
20410               |오후 2:47:00          |0 N                 |0.0000MPa           |
20411               |오후 2:47:00          |0 N                 |0.0000MPa           |
20412               |오후 2:47:00          |0 N                 |0.0000MPa           |
20413               |오후 2:47:01          |0 N                 |0.0000MPa           |
20414               |오후 2:47:01          |0 N                 |0.0000MPa           |
20415               |오후 2:47:01          |0 N                 |0.0000MPa           |
20416               |오후 2:47:01          |0 N                 |0.0000MPa           |
20417               |오후 2:47:01          |0 N                 |0.0000MPa           |
20418               |오후 2:47:02          |0 N                 |0.0000MPa           |
20419               |오후 2:47:02          |0 N                 |0.0000MPa           |
20420               |오후 2:47:02          |0 N                 |0.0000MPa           |
20421               |오후 2:47:02          |0 N                 |0.0000MPa           |
20422               |오후 2:47:02          |0 N                 |0.0000MPa           |
20423               |오후 2:47:02          |0 N                 |0.0000MPa           |
20424               |오후 2:47:03          |0 N                 |0.0000MPa           |
20425               |오후 2:47:03          |0 N                 |0.0000MPa           |
20426               |오후 2:47:03          |0 N                 |0.0000MPa           |
20427               |오후 2:47:03          |0 N                 |0.0000MPa           |
20428               |오후 2:47:03          |0 N                 |0.0000MPa           |
20429               |오후 2:47:04          |0 N                 |0.0000MPa           |
20430               |오후 2:47:04          |0 N                 |0.0000MPa           |
20431               |오후 2:47:04          |0 N                 |0.0000MPa           |
20432               |오후 2:47:04          |0 N                 |0.0000MPa           |
20433               |오후 2:47:04          |0 N                 |0.0000MPa           |
20434               |오후 2:47:05          |0 N                 |0.0000MPa           |
20435               |오후 2:47:05          |0 N                 |0.0000MPa           |
20436               |오후 2:47:05          |15 N                |15.0000MPa          |
20437               |오후 2:47:05          |161 N               |161.0000MPa         |
20438               |오후 2:47:05          |284 N               |284.0000MPa         |
20439               |오후 2:47:05          |382 N               |382.0000MPa         |
20440               |오후 2:47:06          |449 N               |449.0000MPa         |
20441               |오후 2:47:06          |507 N               |507.0000MPa         |
20442               |오후 2:47:06          |509 N               |509.0000MPa         |
20443               |오후 2:47:06          |508 N               |508.0000MPa         |
20444               |오후 2:47:06          |508 N               |508.0000MPa         |
20445               |오후 2:47:07          |508 N               |508.0000MPa         |
20446               |오후 2:47:07          |508 N               |508.0000MPa         |
20447               |오후 2:47:07          |507 N               |507.0000MPa         |
20448               |오후 2:47:07          |362 N               |362.0000MPa         |
20449               |오후 2:47:07          |74 N                |74.0000MPa          |
20450               |오후 2:47:08          |0 N                 |0.0000MPa           |
20451               |오후 2:47:08          |0 N                 |0.0000MPa           |
20452               |오후 2:47:08          |0 N                 |0.0000MPa           |
20453               |오후 2:47:08          |0 N                 |0.0000MPa           |
20454               |오후 2:47:08          |0 N                 |0.0000MPa           |
20455               |오후 2:47:09          |0 N                 |0.0000MPa           |
20456               |오후 2:47:09          |0 N                 |0.0000MPa           |
20457               |오후 2:47:09          |0 N                 |0.0000MPa           |
20458               |오후 2:47:09          |0 N                 |0.0000MPa           |
20459               |오후 2:47:09          |0 N                 |0.0000MPa           |
20460               |오후 2:47:09          |0 N                 |0.0000MPa           |
20461               |오후 2:47:10          |0 N                 |0.0000MPa           |
20462               |오후 2:47:10          |0 N                 |0.0000MPa           |
20463               |오후 2:47:10          |0 N                 |0.0000MPa           |
20464               |오후 2:47:10          |0 N                 |0.0000MPa           |
20465               |오후 2:47:10          |0 N                 |0.0000MPa           |
20466               |오후 2:47:11          |0 N                 |0.0000MPa           |
20467               |오후 2:47:11          |0 N                 |0.0000MPa           |
20468               |오후 2:47:11          |0 N                 |0.0000MPa           |
20469               |오후 2:47:11          |0 N                 |0.0000MPa           |
20470               |오후 2:47:11          |0 N                 |0.0000MPa           |
20471               |오후 2:47:12          |0 N                 |0.0000MPa           |
20472               |오후 2:47:12          |0 N                 |0.0000MPa           |
20473               |오후 2:47:12          |0 N                 |0.0000MPa           |
20474               |오후 2:47:12          |0 N                 |0.0000MPa           |
20475               |오후 2:47:12          |0 N                 |0.0000MPa           |
20476               |오후 2:47:12          |0 N                 |0.0000MPa           |
20477               |오후 2:47:13          |0 N                 |0.0000MPa           |
20478               |오후 2:47:13          |0 N                 |0.0000MPa           |
20479               |오후 2:47:13          |0 N                 |0.0000MPa           |
20480               |오후 2:47:13          |0 N                 |0.0000MPa           |
20481               |오후 2:47:13          |0 N                 |0.0000MPa           |
20482               |오후 2:47:14          |0 N                 |0.0000MPa           |
20483               |오후 2:47:14          |0 N                 |0.0000MPa           |
20484               |오후 2:47:14          |0 N                 |0.0000MPa           |
20485               |오후 2:47:14          |0 N                 |0.0000MPa           |
20486               |오후 2:47:14          |0 N                 |0.0000MPa           |
20487               |오후 2:47:15          |0 N                 |0.0000MPa           |
20488               |오후 2:47:15          |0 N                 |0.0000MPa           |
20489               |오후 2:47:15          |0 N                 |0.0000MPa           |
20490               |오후 2:47:15          |0 N                 |0.0000MPa           |
20491               |오후 2:47:15          |0 N                 |0.0000MPa           |
20492               |오후 2:47:16          |21 N                |21.0000MPa          |
20493               |오후 2:47:16          |170 N               |170.0000MPa         |
20494               |오후 2:47:16          |287 N               |287.0000MPa         |
20495               |오후 2:47:16          |380 N               |380.0000MPa         |
20496               |오후 2:47:16          |444 N               |444.0000MPa         |
20497               |오후 2:47:16          |501 N               |501.0000MPa         |
20498               |오후 2:47:17          |502 N               |502.0000MPa         |
20499               |오후 2:47:17          |502 N               |502.0000MPa         |
20500               |오후 2:47:17          |501 N               |501.0000MPa         |
20501               |오후 2:47:17          |501 N               |501.0000MPa         |
20502               |오후 2:47:17          |501 N               |501.0000MPa         |
20503               |오후 2:47:18          |418 N               |418.0000MPa         |
20504               |오후 2:47:18          |118 N               |118.0000MPa         |
20505               |오후 2:47:18          |0 N                 |0.0000MPa           |
20506               |오후 2:47:18          |0 N                 |0.0000MPa           |
20507               |오후 2:47:18          |0 N                 |0.0000MPa           |
20508               |오후 2:47:18          |0 N                 |0.0000MPa           |
20509               |오후 2:47:19          |0 N                 |0.0000MPa           |
20510               |오후 2:47:19          |0 N                 |0.0000MPa           |
20511               |오후 2:47:19          |0 N                 |0.0000MPa           |
20512               |오후 2:47:19          |0 N                 |0.0000MPa           |
20513               |오후 2:47:19          |0 N                 |0.0000MPa           |
20514               |오후 2:47:20          |0 N                 |0.0000MPa           |
20515               |오후 2:47:20          |0 N                 |0.0000MPa           |
20516               |오후 2:47:20          |0 N                 |0.0000MPa           |
20517               |오후 2:47:20          |0 N                 |0.0000MPa           |
20518               |오후 2:47:20          |0 N                 |0.0000MPa           |
20519               |오후 2:47:21          |0 N                 |0.0000MPa           |
20520               |오후 2:47:21          |0 N                 |0.0000MPa           |
20521               |오후 2:47:21          |0 N                 |0.0000MPa           |
20522               |오후 2:47:21          |0 N                 |0.0000MPa           |
20523               |오후 2:47:21          |0 N                 |0.0000MPa           |
20524               |오후 2:47:22          |0 N                 |0.0000MPa           |
20525               |오후 2:47:22          |0 N                 |0.0000MPa           |
20526               |오후 2:47:22          |0 N                 |0.0000MPa           |
20527               |오후 2:47:22          |0 N                 |0.0000MPa           |
20528               |오후 2:47:22          |0 N                 |0.0000MPa           |
20529               |오후 2:47:22          |0 N                 |0.0000MPa           |
20530               |오후 2:47:23          |0 N                 |0.0000MPa           |
20531               |오후 2:47:23          |0 N                 |0.0000MPa           |
20532               |오후 2:47:23          |0 N                 |0.0000MPa           |
20533               |오후 2:47:23          |0 N                 |0.0000MPa           |
20534               |오후 2:47:23          |0 N                 |0.0000MPa           |
20535               |오후 2:47:24          |0 N                 |0.0000MPa           |
20536               |오후 2:47:24          |0 N                 |0.0000MPa           |
20537               |오후 2:47:24          |0 N                 |0.0000MPa           |
20538               |오후 2:47:24          |0 N                 |0.0000MPa           |
20539               |오후 2:47:24          |0 N                 |0.0000MPa           |
20540               |오후 2:47:25          |0 N                 |0.0000MPa           |
20541               |오후 2:47:25          |0 N                 |0.0000MPa           |
20542               |오후 2:47:25          |0 N                 |0.0000MPa           |
20543               |오후 2:47:25          |0 N                 |0.0000MPa           |
20544               |오후 2:47:25          |0 N                 |0.0000MPa           |
20545               |오후 2:47:25          |0 N                 |0.0000MPa           |
20546               |오후 2:47:26          |0 N                 |0.0000MPa           |
20547               |오후 2:47:26          |0 N                 |0.0000MPa           |
20548               |오후 2:47:26          |3 N                 |3.0000MPa           |
20549               |오후 2:47:26          |136 N               |136.0000MPa         |
20550               |오후 2:47:26          |265 N               |265.0000MPa         |
20551               |오후 2:47:27          |365 N               |365.0000MPa         |
20552               |오후 2:47:27          |439 N               |439.0000MPa         |
20553               |오후 2:47:27          |500 N               |500.0000MPa         |
20554               |오후 2:47:27          |507 N               |507.0000MPa         |
20555               |오후 2:47:27          |507 N               |507.0000MPa         |
20556               |오후 2:47:28          |507 N               |507.0000MPa         |
20557               |오후 2:47:28          |506 N               |506.0000MPa         |
20558               |오후 2:47:28          |506 N               |506.0000MPa         |
20559               |오후 2:47:28          |505 N               |505.0000MPa         |
20560               |오후 2:47:28          |505 N               |505.0000MPa         |
20561               |오후 2:47:28          |292 N               |292.0000MPa         |
20562               |오후 2:47:29          |39 N                |39.0000MPa          |
20563               |오후 2:47:29          |0 N                 |0.0000MPa           |
20564               |오후 2:47:29          |0 N                 |0.0000MPa           |
20565               |오후 2:47:29          |0 N                 |0.0000MPa           |
20566               |오후 2:47:29          |0 N                 |0.0000MPa           |
20567               |오후 2:47:30          |0 N                 |0.0000MPa           |
20568               |오후 2:47:30          |0 N                 |0.0000MPa           |
20569               |오후 2:47:30          |0 N                 |0.0000MPa           |
20570               |오후 2:47:30          |0 N                 |0.0000MPa           |
20571               |오후 2:47:30          |0 N                 |0.0000MPa           |
20572               |오후 2:47:31          |0 N                 |0.0000MPa           |
20573               |오후 2:47:31          |0 N                 |0.0000MPa           |
20574               |오후 2:47:31          |0 N                 |0.0000MPa           |
20575               |오후 2:47:31          |0 N                 |0.0000MPa           |
20576               |오후 2:47:31          |0 N                 |0.0000MPa           |
20577               |오후 2:47:31          |0 N                 |0.0000MPa           |
20578               |오후 2:47:32          |0 N                 |0.0000MPa           |
20579               |오후 2:47:32          |0 N                 |0.0000MPa           |
20580               |오후 2:47:32          |0 N                 |0.0000MPa           |
20581               |오후 2:47:32          |0 N                 |0.0000MPa           |
20582               |오후 2:47:32          |0 N                 |0.0000MPa           |
20583               |오후 2:47:33          |0 N                 |0.0000MPa           |
20584               |오후 2:47:33          |0 N                 |0.0000MPa           |
20585               |오후 2:47:33          |0 N                 |0.0000MPa           |
20586               |오후 2:47:33          |0 N                 |0.0000MPa           |
20587               |오후 2:47:33          |0 N                 |0.0000MPa           |
20588               |오후 2:47:34          |0 N                 |0.0000MPa           |
20589               |오후 2:47:34          |0 N                 |0.0000MPa           |
20590               |오후 2:47:34          |0 N                 |0.0000MPa           |
20591               |오후 2:47:34          |0 N                 |0.0000MPa           |
20592               |오후 2:47:34          |0 N                 |0.0000MPa           |
20593               |오후 2:47:34          |0 N                 |0.0000MPa           |
20594               |오후 2:47:35          |0 N                 |0.0000MPa           |
20595               |오후 2:47:35          |0 N                 |0.0000MPa           |
20596               |오후 2:47:35          |0 N                 |0.0000MPa           |
20597               |오후 2:47:35          |0 N                 |0.0000MPa           |
20598               |오후 2:47:35          |0 N                 |0.0000MPa           |
20599               |오후 2:47:36          |0 N                 |0.0000MPa           |
20600               |오후 2:47:36          |0 N                 |0.0000MPa           |
20601               |오후 2:47:36          |0 N                 |0.0000MPa           |
20602               |오후 2:47:36          |0 N                 |0.0000MPa           |
20603               |오후 2:47:36          |0 N                 |0.0000MPa           |
20604               |오후 2:47:37          |0 N                 |0.0000MPa           |
20605               |오후 2:47:37          |0 N                 |0.0000MPa           |
20606               |오후 2:47:37          |54 N                |54.0000MPa          |
20607               |오후 2:47:37          |203 N               |203.0000MPa         |
20608               |오후 2:47:37          |314 N               |314.0000MPa         |
20609               |오후 2:47:37          |403 N               |403.0000MPa         |
20610               |오후 2:47:38          |462 N               |462.0000MPa         |
20611               |오후 2:47:38          |507 N               |507.0000MPa         |
20612               |오후 2:47:38          |507 N               |507.0000MPa         |
20613               |오후 2:47:38          |507 N               |507.0000MPa         |
20614               |오후 2:47:38          |507 N               |507.0000MPa         |
20615               |오후 2:47:39          |507 N               |507.0000MPa         |
20616               |오후 2:47:39          |506 N               |506.0000MPa         |
20617               |오후 2:47:39          |506 N               |506.0000MPa         |
20618               |오후 2:47:39          |456 N               |456.0000MPa         |
20619               |오후 2:47:39          |162 N               |162.0000MPa         |
20620               |오후 2:47:40          |4 N                 |4.0000MPa           |
20621               |오후 2:47:40          |0 N                 |0.0000MPa           |
20622               |오후 2:47:40          |0 N                 |0.0000MPa           |
20623               |오후 2:47:40          |0 N                 |0.0000MPa           |
20624               |오후 2:47:40          |0 N                 |0.0000MPa           |
20625               |오후 2:47:40          |0 N                 |0.0000MPa           |
20626               |오후 2:47:41          |0 N                 |0.0000MPa           |
20627               |오후 2:47:41          |0 N                 |0.0000MPa           |
20628               |오후 2:47:41          |0 N                 |0.0000MPa           |
20629               |오후 2:47:41          |0 N                 |0.0000MPa           |
20630               |오후 2:47:41          |0 N                 |0.0000MPa           |
20631               |오후 2:47:42          |0 N                 |0.0000MPa           |
20632               |오후 2:47:42          |0 N                 |0.0000MPa           |
20633               |오후 2:47:42          |0 N                 |0.0000MPa           |
20634               |오후 2:47:42          |0 N                 |0.0000MPa           |
20635               |오후 2:47:42          |0 N                 |0.0000MPa           |
20636               |오후 2:47:43          |0 N                 |0.0000MPa           |
20637               |오후 2:47:43          |0 N                 |0.0000MPa           |
20638               |오후 2:47:43          |0 N                 |0.0000MPa           |
20639               |오후 2:47:43          |0 N                 |0.0000MPa           |
20640               |오후 2:47:43          |0 N                 |0.0000MPa           |
20641               |오후 2:47:44          |0 N                 |0.0000MPa           |
20642               |오후 2:47:44          |0 N                 |0.0000MPa           |
20643               |오후 2:47:44          |0 N                 |0.0000MPa           |
20644               |오후 2:47:44          |0 N                 |0.0000MPa           |
20645               |오후 2:47:44          |0 N                 |0.0000MPa           |
20646               |오후 2:47:44          |0 N                 |0.0000MPa           |
20647               |오후 2:47:45          |0 N                 |0.0000MPa           |
20648               |오후 2:47:45          |0 N                 |0.0000MPa           |
20649               |오후 2:47:45          |0 N                 |0.0000MPa           |
20650               |오후 2:47:45          |0 N                 |0.0000MPa           |
20651               |오후 2:47:45          |0 N                 |0.0000MPa           |
20652               |오후 2:47:46          |0 N                 |0.0000MPa           |
20653               |오후 2:47:46          |0 N                 |0.0000MPa           |
20654               |오후 2:47:46          |0 N                 |0.0000MPa           |
20655               |오후 2:47:46          |0 N                 |0.0000MPa           |
20656               |오후 2:47:46          |0 N                 |0.0000MPa           |
20657               |오후 2:47:47          |0 N                 |0.0000MPa           |
20658               |오후 2:47:47          |0 N                 |0.0000MPa           |
20659               |오후 2:47:47          |0 N                 |0.0000MPa           |
20660               |오후 2:47:47          |0 N                 |0.0000MPa           |
20661               |오후 2:47:47          |0 N                 |0.0000MPa           |
20662               |오후 2:47:47          |0 N                 |0.0000MPa           |
20663               |오후 2:47:48          |0 N                 |0.0000MPa           |
20664               |오후 2:47:48          |0 N                 |0.0000MPa           |
20665               |오후 2:47:48          |0 N                 |0.0000MPa           |
20666               |오후 2:47:48          |0 N                 |0.0000MPa           |
20667               |오후 2:47:48          |33 N                |33.0000MPa          |
20668               |오후 2:47:49          |42 N                |42.0000MPa          |
20669               |오후 2:47:49          |37 N                |37.0000MPa          |
20670               |오후 2:47:49          |0 N                 |0.0000MPa           |
20671               |오후 2:47:49          |0 N                 |0.0000MPa           |
20672               |오후 2:47:49          |0 N                 |0.0000MPa           |
20673               |오후 2:47:50          |0 N                 |0.0000MPa           |
20674               |오후 2:47:50          |0 N                 |0.0000MPa           |
20675               |오후 2:47:50          |0 N                 |0.0000MPa           |
20676               |오후 2:47:50          |0 N                 |0.0000MPa           |
20677               |오후 2:47:50          |0 N                 |0.0000MPa           |
20678               |오후 2:47:51          |0 N                 |0.0000MPa           |
20679               |오후 2:47:51          |0 N                 |0.0000MPa           |
20680               |오후 2:47:51          |0 N                 |0.0000MPa           |
20681               |오후 2:47:51          |0 N                 |0.0000MPa           |
20682               |오후 2:47:51          |0 N                 |0.0000MPa           |
20683               |오후 2:47:51          |0 N                 |0.0000MPa           |
20684               |오후 2:47:52          |0 N                 |0.0000MPa           |
20685               |오후 2:47:52          |0 N                 |0.0000MPa           |
20686               |오후 2:47:52          |0 N                 |0.0000MPa           |
20687               |오후 2:47:52          |0 N                 |0.0000MPa           |
20688               |오후 2:47:52          |0 N                 |0.0000MPa           |
20689               |오후 2:47:53          |0 N                 |0.0000MPa           |
20690               |오후 2:47:53          |0 N                 |0.0000MPa           |
20691               |오후 2:47:53          |0 N                 |0.0000MPa           |
20692               |오후 2:47:53          |0 N                 |0.0000MPa           |
20693               |오후 2:47:53          |0 N                 |0.0000MPa           |
20694               |오후 2:47:53          |0 N                 |0.0000MPa           |
20695               |오후 2:47:54          |0 N                 |0.0000MPa           |
20696               |오후 2:47:54          |0 N                 |0.0000MPa           |
20697               |오후 2:47:54          |0 N                 |0.0000MPa           |
20698               |오후 2:47:54          |0 N                 |0.0000MPa           |
20699               |오후 2:47:54          |0 N                 |0.0000MPa           |
20700               |오후 2:47:55          |0 N                 |0.0000MPa           |
20701               |오후 2:47:55          |0 N                 |0.0000MPa           |
20702               |오후 2:47:55          |0 N                 |0.0000MPa           |
20703               |오후 2:47:55          |0 N                 |0.0000MPa           |
20704               |오후 2:47:55          |0 N                 |0.0000MPa           |
20705               |오후 2:47:56          |0 N                 |0.0000MPa           |
20706               |오후 2:47:56          |0 N                 |0.0000MPa           |
20707               |오후 2:47:56          |0 N                 |0.0000MPa           |
20708               |오후 2:47:56          |0 N                 |0.0000MPa           |
20709               |오후 2:47:56          |0 N                 |0.0000MPa           |
20710               |오후 2:47:56          |24 N                |24.0000MPa          |
20711               |오후 2:47:57          |168 N               |168.0000MPa         |
20712               |오후 2:47:57          |288 N               |288.0000MPa         |
20713               |오후 2:47:57          |382 N               |382.0000MPa         |
20714               |오후 2:47:57          |442 N               |442.0000MPa         |
20715               |오후 2:47:57          |498 N               |498.0000MPa         |
20716               |오후 2:47:58          |508 N               |508.0000MPa         |
20717               |오후 2:47:58          |507 N               |507.0000MPa         |
20718               |오후 2:47:58          |507 N               |507.0000MPa         |
20719               |오후 2:47:58          |448 N               |448.0000MPa         |
20720               |오후 2:47:58          |412 N               |412.0000MPa         |
20721               |오후 2:47:59          |347 N               |347.0000MPa         |
20722               |오후 2:47:59          |86 N                |86.0000MPa          |
20723               |오후 2:47:59          |0 N                 |0.0000MPa           |
20724               |오후 2:47:59          |0 N                 |0.0000MPa           |
20725               |오후 2:47:59          |0 N                 |0.0000MPa           |
20726               |오후 2:47:59          |0 N                 |0.0000MPa           |
20727               |오후 2:48:00          |0 N                 |0.0000MPa           |
20728               |오후 2:48:00          |0 N                 |0.0000MPa           |
20729               |오후 2:48:00          |0 N                 |0.0000MPa           |
20730               |오후 2:48:00          |0 N                 |0.0000MPa           |
20731               |오후 2:48:00          |0 N                 |0.0000MPa           |
