NO.                 |Time                |Value               |Pressure            |
13879               |오후 2:15:57          |0 N                 |0.0000MPa           |
13880               |오후 2:15:57          |0 N                 |0.0000MPa           |
13881               |오후 2:15:57          |0 N                 |0.0000MPa           |
13882               |오후 2:15:57          |0 N                 |0.0000MPa           |
13883               |오후 2:15:57          |0 N                 |0.0000MPa           |
13884               |오후 2:15:58          |0 N                 |0.0000MPa           |
13885               |오후 2:15:58          |0 N                 |0.0000MPa           |
13886               |오후 2:15:58          |0 N                 |0.0000MPa           |
13887               |오후 2:15:58          |0 N                 |0.0000MPa           |
13888               |오후 2:15:58          |0 N                 |0.0000MPa           |
13889               |오후 2:15:58          |0 N                 |0.0000MPa           |
13890               |오후 2:15:59          |0 N                 |0.0000MPa           |
13891               |오후 2:15:59          |0 N                 |0.0000MPa           |
13892               |오후 2:15:59          |0 N                 |0.0000MPa           |
13893               |오후 2:15:59          |0 N                 |0.0000MPa           |
13894               |오후 2:15:59          |0 N                 |0.0000MPa           |
13895               |오후 2:16:00          |0 N                 |0.0000MPa           |
13896               |오후 2:16:00          |0 N                 |0.0000MPa           |
13897               |오후 2:16:00          |0 N                 |0.0000MPa           |
13898               |오후 2:16:00          |0 N                 |0.0000MPa           |
13899               |오후 2:16:00          |0 N                 |0.0000MPa           |
13900               |오후 2:16:01          |0 N                 |0.0000MPa           |
13901               |오후 2:16:01          |5 N                 |5.0000MPa           |
13902               |오후 2:16:01          |152 N               |152.0000MPa         |
13903               |오후 2:16:01          |314 N               |314.0000MPa         |
13904               |오후 2:16:01          |439 N               |439.0000MPa         |
13905               |오후 2:16:01          |512 N               |512.0000MPa         |
13906               |오후 2:16:02          |519 N               |519.0000MPa         |
13907               |오후 2:16:02          |519 N               |519.0000MPa         |
13908               |오후 2:16:02          |518 N               |518.0000MPa         |
13909               |오후 2:16:02          |516 N               |516.0000MPa         |
13910               |오후 2:16:02          |516 N               |516.0000MPa         |
13911               |오후 2:16:03          |253 N               |253.0000MPa         |
13912               |오후 2:16:03          |9 N                 |9.0000MPa           |
13913               |오후 2:16:03          |0 N                 |0.0000MPa           |
13914               |오후 2:16:03          |0 N                 |0.0000MPa           |
13915               |오후 2:16:03          |0 N                 |0.0000MPa           |
13916               |오후 2:16:04          |0 N                 |0.0000MPa           |
13917               |오후 2:16:04          |0 N                 |0.0000MPa           |
13918               |오후 2:16:04          |0 N                 |0.0000MPa           |
13919               |오후 2:16:04          |0 N                 |0.0000MPa           |
13920               |오후 2:16:04          |0 N                 |0.0000MPa           |
13921               |오후 2:16:04          |0 N                 |0.0000MPa           |
13922               |오후 2:16:05          |0 N                 |0.0000MPa           |
13923               |오후 2:16:05          |0 N                 |0.0000MPa           |
13924               |오후 2:16:05          |0 N                 |0.0000MPa           |
13925               |오후 2:16:05          |0 N                 |0.0000MPa           |
13926               |오후 2:16:05          |0 N                 |0.0000MPa           |
13927               |오후 2:16:06          |0 N                 |0.0000MPa           |
13928               |오후 2:16:06          |0 N                 |0.0000MPa           |
13929               |오후 2:16:06          |0 N                 |0.0000MPa           |
13930               |오후 2:16:06          |0 N                 |0.0000MPa           |
13931               |오후 2:16:06          |0 N                 |0.0000MPa           |
13932               |오후 2:16:07          |0 N                 |0.0000MPa           |
13933               |오후 2:16:07          |0 N                 |0.0000MPa           |
13934               |오후 2:16:07          |0 N                 |0.0000MPa           |
13935               |오후 2:16:07          |0 N                 |0.0000MPa           |
13936               |오후 2:16:07          |0 N                 |0.0000MPa           |
13937               |오후 2:16:07          |0 N                 |0.0000MPa           |
13938               |오후 2:16:08          |0 N                 |0.0000MPa           |
13939               |오후 2:16:08          |0 N                 |0.0000MPa           |
13940               |오후 2:16:08          |0 N                 |0.0000MPa           |
13941               |오후 2:16:08          |0 N                 |0.0000MPa           |
13942               |오후 2:16:08          |0 N                 |0.0000MPa           |
13943               |오후 2:16:09          |0 N                 |0.0000MPa           |
13944               |오후 2:16:09          |0 N                 |0.0000MPa           |
13945               |오후 2:16:09          |0 N                 |0.0000MPa           |
13946               |오후 2:16:09          |0 N                 |0.0000MPa           |
13947               |오후 2:16:09          |0 N                 |0.0000MPa           |
13948               |오후 2:16:10          |0 N                 |0.0000MPa           |
13949               |오후 2:16:10          |0 N                 |0.0000MPa           |
13950               |오후 2:16:10          |0 N                 |0.0000MPa           |
13951               |오후 2:16:10          |0 N                 |0.0000MPa           |
13952               |오후 2:16:10          |0 N                 |0.0000MPa           |
13953               |오후 2:16:11          |0 N                 |0.0000MPa           |
13954               |오후 2:16:11          |0 N                 |0.0000MPa           |
13955               |오후 2:16:11          |65 N                |65.0000MPa          |
13956               |오후 2:16:11          |240 N               |240.0000MPa         |
13957               |오후 2:16:11          |384 N               |384.0000MPa         |
13958               |오후 2:16:11          |485 N               |485.0000MPa         |
13959               |오후 2:16:12          |523 N               |523.0000MPa         |
13960               |오후 2:16:12          |522 N               |522.0000MPa         |
13961               |오후 2:16:12          |521 N               |521.0000MPa         |
13962               |오후 2:16:12          |521 N               |521.0000MPa         |
13963               |오후 2:16:12          |521 N               |521.0000MPa         |
13964               |오후 2:16:13          |519 N               |519.0000MPa         |
13965               |오후 2:16:13          |519 N               |519.0000MPa         |
13966               |오후 2:16:13          |226 N               |226.0000MPa         |
13967               |오후 2:16:13          |6 N                 |6.0000MPa           |
13968               |오후 2:16:13          |0 N                 |0.0000MPa           |
13969               |오후 2:16:13          |0 N                 |0.0000MPa           |
13970               |오후 2:16:14          |0 N                 |0.0000MPa           |
13971               |오후 2:16:14          |0 N                 |0.0000MPa           |
13972               |오후 2:16:14          |0 N                 |0.0000MPa           |
13973               |오후 2:16:14          |0 N                 |0.0000MPa           |
13974               |오후 2:16:14          |0 N                 |0.0000MPa           |
13975               |오후 2:16:15          |0 N                 |0.0000MPa           |
13976               |오후 2:16:15          |0 N                 |0.0000MPa           |
13977               |오후 2:16:15          |0 N                 |0.0000MPa           |
13978               |오후 2:16:15          |0 N                 |0.0000MPa           |
13979               |오후 2:16:15          |0 N                 |0.0000MPa           |
13980               |오후 2:16:16          |0 N                 |0.0000MPa           |
13981               |오후 2:16:16          |0 N                 |0.0000MPa           |
13982               |오후 2:16:16          |0 N                 |0.0000MPa           |
13983               |오후 2:16:16          |0 N                 |0.0000MPa           |
13984               |오후 2:16:16          |0 N                 |0.0000MPa           |
13985               |오후 2:16:16          |0 N                 |0.0000MPa           |
13986               |오후 2:16:17          |0 N                 |0.0000MPa           |
13987               |오후 2:16:17          |0 N                 |0.0000MPa           |
13988               |오후 2:16:17          |0 N                 |0.0000MPa           |
13989               |오후 2:16:17          |0 N                 |0.0000MPa           |
13990               |오후 2:16:17          |0 N                 |0.0000MPa           |
13991               |오후 2:16:18          |0 N                 |0.0000MPa           |
13992               |오후 2:16:18          |0 N                 |0.0000MPa           |
13993               |오후 2:16:18          |0 N                 |0.0000MPa           |
13994               |오후 2:16:18          |0 N                 |0.0000MPa           |
13995               |오후 2:16:18          |0 N                 |0.0000MPa           |
13996               |오후 2:16:19          |0 N                 |0.0000MPa           |
13997               |오후 2:16:19          |0 N                 |0.0000MPa           |
13998               |오후 2:16:19          |0 N                 |0.0000MPa           |
13999               |오후 2:16:19          |0 N                 |0.0000MPa           |
14000               |오후 2:16:19          |0 N                 |0.0000MPa           |
14001               |오후 2:16:20          |0 N                 |0.0000MPa           |
14002               |오후 2:16:20          |0 N                 |0.0000MPa           |
14003               |오후 2:16:20          |0 N                 |0.0000MPa           |
14004               |오후 2:16:20          |0 N                 |0.0000MPa           |
14005               |오후 2:16:20          |0 N                 |0.0000MPa           |
14006               |오후 2:16:20          |0 N                 |0.0000MPa           |
14007               |오후 2:16:21          |0 N                 |0.0000MPa           |
14008               |오후 2:16:21          |0 N                 |0.0000MPa           |
14009               |오후 2:16:21          |0 N                 |0.0000MPa           |
14010               |오후 2:16:21          |90 N                |90.0000MPa          |
14011               |오후 2:16:21          |259 N               |259.0000MPa         |
14012               |오후 2:16:22          |394 N               |394.0000MPa         |
14013               |오후 2:16:22          |487 N               |487.0000MPa         |
14014               |오후 2:16:22          |512 N               |512.0000MPa         |
14015               |오후 2:16:22          |511 N               |511.0000MPa         |
14016               |오후 2:16:22          |511 N               |511.0000MPa         |
14017               |오후 2:16:22          |510 N               |510.0000MPa         |
14018               |오후 2:16:23          |510 N               |510.0000MPa         |
14019               |오후 2:16:23          |509 N               |509.0000MPa         |
14020               |오후 2:16:23          |418 N               |418.0000MPa         |
14021               |오후 2:16:23          |57 N                |57.0000MPa          |
14022               |오후 2:16:24          |0 N                 |0.0000MPa           |
14023               |오후 2:16:24          |0 N                 |0.0000MPa           |
14024               |오후 2:16:24          |0 N                 |0.0000MPa           |
14025               |오후 2:16:24          |0 N                 |0.0000MPa           |
14026               |오후 2:16:24          |0 N                 |0.0000MPa           |
14027               |오후 2:16:24          |0 N                 |0.0000MPa           |
14028               |오후 2:16:25          |0 N                 |0.0000MPa           |
14029               |오후 2:16:25          |0 N                 |0.0000MPa           |
14030               |오후 2:16:25          |0 N                 |0.0000MPa           |
14031               |오후 2:16:25          |0 N                 |0.0000MPa           |
14032               |오후 2:16:25          |0 N                 |0.0000MPa           |
14033               |오후 2:16:26          |0 N                 |0.0000MPa           |
14034               |오후 2:16:26          |0 N                 |0.0000MPa           |
14035               |오후 2:16:26          |0 N                 |0.0000MPa           |
14036               |오후 2:16:26          |0 N                 |0.0000MPa           |
14037               |오후 2:16:26          |0 N                 |0.0000MPa           |
14038               |오후 2:16:26          |0 N                 |0.0000MPa           |
14039               |오후 2:16:27          |0 N                 |0.0000MPa           |
14040               |오후 2:16:27          |0 N                 |0.0000MPa           |
14041               |오후 2:16:27          |0 N                 |0.0000MPa           |
14042               |오후 2:16:27          |0 N                 |0.0000MPa           |
14043               |오후 2:16:27          |0 N                 |0.0000MPa           |
14044               |오후 2:16:28          |0 N                 |0.0000MPa           |
14045               |오후 2:16:28          |0 N                 |0.0000MPa           |
14046               |오후 2:16:28          |0 N                 |0.0000MPa           |
14047               |오후 2:16:28          |0 N                 |0.0000MPa           |
14048               |오후 2:16:28          |0 N                 |0.0000MPa           |
14049               |오후 2:16:29          |0 N                 |0.0000MPa           |
14050               |오후 2:16:29          |0 N                 |0.0000MPa           |
14051               |오후 2:16:29          |0 N                 |0.0000MPa           |
14052               |오후 2:16:29          |0 N                 |0.0000MPa           |
14053               |오후 2:16:29          |0 N                 |0.0000MPa           |
14054               |오후 2:16:29          |0 N                 |0.0000MPa           |
14055               |오후 2:16:30          |0 N                 |0.0000MPa           |
14056               |오후 2:16:30          |0 N                 |0.0000MPa           |
14057               |오후 2:16:30          |0 N                 |0.0000MPa           |
14058               |오후 2:16:30          |0 N                 |0.0000MPa           |
14059               |오후 2:16:30          |0 N                 |0.0000MPa           |
14060               |오후 2:16:31          |0 N                 |0.0000MPa           |
14061               |오후 2:16:31          |0 N                 |0.0000MPa           |
14062               |오후 2:16:31          |0 N                 |0.0000MPa           |
14063               |오후 2:16:31          |0 N                 |0.0000MPa           |
14064               |오후 2:16:31          |0 N                 |0.0000MPa           |
14065               |오후 2:16:32          |10 N                |10.0000MPa          |
14066               |오후 2:16:32          |161 N               |161.0000MPa         |
14067               |오후 2:16:32          |321 N               |321.0000MPa         |
14068               |오후 2:16:32          |443 N               |443.0000MPa         |
14069               |오후 2:16:32          |512 N               |512.0000MPa         |
14070               |오후 2:16:32          |518 N               |518.0000MPa         |
14071               |오후 2:16:33          |517 N               |517.0000MPa         |
14072               |오후 2:16:33          |517 N               |517.0000MPa         |
14073               |오후 2:16:33          |515 N               |515.0000MPa         |
14074               |오후 2:16:33          |514 N               |514.0000MPa         |
14075               |오후 2:16:33          |498 N               |498.0000MPa         |
14076               |오후 2:16:34          |128 N               |128.0000MPa         |
14077               |오후 2:16:34          |0 N                 |0.0000MPa           |
14078               |오후 2:16:34          |0 N                 |0.0000MPa           |
14079               |오후 2:16:34          |0 N                 |0.0000MPa           |
14080               |오후 2:16:34          |0 N                 |0.0000MPa           |
14081               |오후 2:16:35          |0 N                 |0.0000MPa           |
14082               |오후 2:16:35          |0 N                 |0.0000MPa           |
14083               |오후 2:16:35          |0 N                 |0.0000MPa           |
14084               |오후 2:16:35          |0 N                 |0.0000MPa           |
14085               |오후 2:16:35          |0 N                 |0.0000MPa           |
14086               |오후 2:16:36          |0 N                 |0.0000MPa           |
14087               |오후 2:16:36          |0 N                 |0.0000MPa           |
14088               |오후 2:16:36          |0 N                 |0.0000MPa           |
14089               |오후 2:16:36          |0 N                 |0.0000MPa           |
14090               |오후 2:16:36          |0 N                 |0.0000MPa           |
14091               |오후 2:16:36          |0 N                 |0.0000MPa           |
14092               |오후 2:16:37          |0 N                 |0.0000MPa           |
14093               |오후 2:16:37          |0 N                 |0.0000MPa           |
14094               |오후 2:16:37          |0 N                 |0.0000MPa           |
14095               |오후 2:16:37          |0 N                 |0.0000MPa           |
14096               |오후 2:16:37          |0 N                 |0.0000MPa           |
14097               |오후 2:16:38          |0 N                 |0.0000MPa           |
14098               |오후 2:16:38          |0 N                 |0.0000MPa           |
14099               |오후 2:16:38          |0 N                 |0.0000MPa           |
14100               |오후 2:16:38          |0 N                 |0.0000MPa           |
14101               |오후 2:16:38          |0 N                 |0.0000MPa           |
14102               |오후 2:16:39          |0 N                 |0.0000MPa           |
14103               |오후 2:16:39          |0 N                 |0.0000MPa           |
14104               |오후 2:16:39          |0 N                 |0.0000MPa           |
14105               |오후 2:16:39          |0 N                 |0.0000MPa           |
14106               |오후 2:16:39          |0 N                 |0.0000MPa           |
14107               |오후 2:16:39          |0 N                 |0.0000MPa           |
14108               |오후 2:16:40          |0 N                 |0.0000MPa           |
14109               |오후 2:16:40          |0 N                 |0.0000MPa           |
14110               |오후 2:16:40          |0 N                 |0.0000MPa           |
14111               |오후 2:16:40          |0 N                 |0.0000MPa           |
14112               |오후 2:16:40          |0 N                 |0.0000MPa           |
14113               |오후 2:16:41          |0 N                 |0.0000MPa           |
14114               |오후 2:16:41          |0 N                 |0.0000MPa           |
14115               |오후 2:16:41          |0 N                 |0.0000MPa           |
14116               |오후 2:16:41          |0 N                 |0.0000MPa           |
14117               |오후 2:16:41          |0 N                 |0.0000MPa           |
14118               |오후 2:16:42          |0 N                 |0.0000MPa           |
14119               |오후 2:16:42          |39 N                |39.0000MPa          |
14120               |오후 2:16:42          |210 N               |210.0000MPa         |
14121               |오후 2:16:42          |358 N               |358.0000MPa         |
14122               |오후 2:16:42          |468 N               |468.0000MPa         |
14123               |오후 2:16:42          |516 N               |516.0000MPa         |
14124               |오후 2:16:43          |516 N               |516.0000MPa         |
14125               |오후 2:16:43          |516 N               |516.0000MPa         |
14126               |오후 2:16:43          |515 N               |515.0000MPa         |
14127               |오후 2:16:43          |515 N               |515.0000MPa         |
14128               |오후 2:16:43          |513 N               |513.0000MPa         |
14129               |오후 2:16:44          |513 N               |513.0000MPa         |
14130               |오후 2:16:44          |383 N               |383.0000MPa         |
14131               |오후 2:16:44          |43 N                |43.0000MPa          |
14132               |오후 2:16:44          |0 N                 |0.0000MPa           |
14133               |오후 2:16:44          |0 N                 |0.0000MPa           |
14134               |오후 2:16:45          |0 N                 |0.0000MPa           |
14135               |오후 2:16:45          |0 N                 |0.0000MPa           |
14136               |오후 2:16:45          |0 N                 |0.0000MPa           |
14137               |오후 2:16:45          |0 N                 |0.0000MPa           |
14138               |오후 2:16:45          |0 N                 |0.0000MPa           |
14139               |오후 2:16:45          |0 N                 |0.0000MPa           |
14140               |오후 2:16:46          |0 N                 |0.0000MPa           |
14141               |오후 2:16:46          |0 N                 |0.0000MPa           |
14142               |오후 2:16:46          |0 N                 |0.0000MPa           |
14143               |오후 2:16:46          |0 N                 |0.0000MPa           |
14144               |오후 2:16:46          |0 N                 |0.0000MPa           |
14145               |오후 2:16:47          |0 N                 |0.0000MPa           |
14146               |오후 2:16:47          |0 N                 |0.0000MPa           |
14147               |오후 2:16:47          |0 N                 |0.0000MPa           |
14148               |오후 2:16:47          |0 N                 |0.0000MPa           |
14149               |오후 2:16:47          |0 N                 |0.0000MPa           |
14150               |오후 2:16:48          |0 N                 |0.0000MPa           |
14151               |오후 2:16:48          |0 N                 |0.0000MPa           |
14152               |오후 2:16:48          |0 N                 |0.0000MPa           |
14153               |오후 2:16:48          |0 N                 |0.0000MPa           |
14154               |오후 2:16:48          |0 N                 |0.0000MPa           |
14155               |오후 2:16:48          |0 N                 |0.0000MPa           |
14156               |오후 2:16:49          |0 N                 |0.0000MPa           |
14157               |오후 2:16:49          |0 N                 |0.0000MPa           |
14158               |오후 2:16:49          |0 N                 |0.0000MPa           |
14159               |오후 2:16:49          |0 N                 |0.0000MPa           |
14160               |오후 2:16:49          |0 N                 |0.0000MPa           |
14161               |오후 2:16:50          |0 N                 |0.0000MPa           |
14162               |오후 2:16:50          |0 N                 |0.0000MPa           |
14163               |오후 2:16:50          |0 N                 |0.0000MPa           |
14164               |오후 2:16:50          |0 N                 |0.0000MPa           |
14165               |오후 2:16:50          |0 N                 |0.0000MPa           |
14166               |오후 2:16:51          |0 N                 |0.0000MPa           |
14167               |오후 2:16:51          |0 N                 |0.0000MPa           |
14168               |오후 2:16:51          |0 N                 |0.0000MPa           |
14169               |오후 2:16:51          |0 N                 |0.0000MPa           |
14170               |오후 2:16:51          |0 N                 |0.0000MPa           |
14171               |오후 2:16:52          |0 N                 |0.0000MPa           |
14172               |오후 2:16:52          |0 N                 |0.0000MPa           |
14173               |오후 2:16:52          |0 N                 |0.0000MPa           |
14174               |오후 2:16:52          |110 N               |110.0000MPa         |
14175               |오후 2:16:52          |279 N               |279.0000MPa         |
14176               |오후 2:16:52          |411 N               |411.0000MPa         |
14177               |오후 2:16:53          |498 N               |498.0000MPa         |
14178               |오후 2:16:53          |518 N               |518.0000MPa         |
14179               |오후 2:16:53          |517 N               |517.0000MPa         |
14180               |오후 2:16:53          |516 N               |516.0000MPa         |
14181               |오후 2:16:53          |516 N               |516.0000MPa         |
14182               |오후 2:16:54          |516 N               |516.0000MPa         |
14183               |오후 2:16:54          |514 N               |514.0000MPa         |
14184               |오후 2:16:54          |513 N               |513.0000MPa         |
14185               |오후 2:16:54          |228 N               |228.0000MPa         |
14186               |오후 2:16:54          |7 N                 |7.0000MPa           |
14187               |오후 2:16:54          |0 N                 |0.0000MPa           |
14188               |오후 2:16:55          |0 N                 |0.0000MPa           |
14189               |오후 2:16:55          |0 N                 |0.0000MPa           |
14190               |오후 2:16:55          |0 N                 |0.0000MPa           |
14191               |오후 2:16:55          |0 N                 |0.0000MPa           |
14192               |오후 2:16:55          |0 N                 |0.0000MPa           |
14193               |오후 2:16:56          |0 N                 |0.0000MPa           |
14194               |오후 2:16:56          |0 N                 |0.0000MPa           |
14195               |오후 2:16:56          |0 N                 |0.0000MPa           |
14196               |오후 2:16:56          |0 N                 |0.0000MPa           |
14197               |오후 2:16:56          |0 N                 |0.0000MPa           |
14198               |오후 2:16:57          |0 N                 |0.0000MPa           |
14199               |오후 2:16:57          |0 N                 |0.0000MPa           |
14200               |오후 2:16:57          |0 N                 |0.0000MPa           |
14201               |오후 2:16:57          |0 N                 |0.0000MPa           |
14202               |오후 2:16:57          |0 N                 |0.0000MPa           |
14203               |오후 2:16:58          |0 N                 |0.0000MPa           |
14204               |오후 2:16:58          |0 N                 |0.0000MPa           |
14205               |오후 2:16:58          |0 N                 |0.0000MPa           |
14206               |오후 2:16:58          |0 N                 |0.0000MPa           |
14207               |오후 2:16:58          |0 N                 |0.0000MPa           |
14208               |오후 2:16:58          |0 N                 |0.0000MPa           |
14209               |오후 2:16:59          |0 N                 |0.0000MPa           |
14210               |오후 2:16:59          |0 N                 |0.0000MPa           |
14211               |오후 2:16:59          |0 N                 |0.0000MPa           |
14212               |오후 2:16:59          |0 N                 |0.0000MPa           |
14213               |오후 2:16:59          |0 N                 |0.0000MPa           |
14214               |오후 2:17:00          |0 N                 |0.0000MPa           |
14215               |오후 2:17:00          |0 N                 |0.0000MPa           |
14216               |오후 2:17:00          |0 N                 |0.0000MPa           |
14217               |오후 2:17:00          |0 N                 |0.0000MPa           |
14218               |오후 2:17:00          |0 N                 |0.0000MPa           |
14219               |오후 2:17:01          |0 N                 |0.0000MPa           |
14220               |오후 2:17:01          |0 N                 |0.0000MPa           |
14221               |오후 2:17:01          |0 N                 |0.0000MPa           |
14222               |오후 2:17:01          |0 N                 |0.0000MPa           |
14223               |오후 2:17:01          |0 N                 |0.0000MPa           |
14224               |오후 2:17:01          |0 N                 |0.0000MPa           |
14225               |오후 2:17:02          |0 N                 |0.0000MPa           |
14226               |오후 2:17:02          |0 N                 |0.0000MPa           |
14227               |오후 2:17:02          |0 N                 |0.0000MPa           |
14228               |오후 2:17:02          |0 N                 |0.0000MPa           |
14229               |오후 2:17:02          |0 N                 |0.0000MPa           |
14230               |오후 2:17:03          |55 N                |55.0000MPa          |
14231               |오후 2:17:03          |230 N               |230.0000MPa         |
14232               |오후 2:17:03          |374 N               |374.0000MPa         |
14233               |오후 2:17:03          |478 N               |478.0000MPa         |
14234               |오후 2:17:03          |517 N               |517.0000MPa         |
14235               |오후 2:17:04          |517 N               |517.0000MPa         |
14236               |오후 2:17:04          |516 N               |516.0000MPa         |
14237               |오후 2:17:04          |516 N               |516.0000MPa         |
14238               |오후 2:17:04          |514 N               |514.0000MPa         |
14239               |오후 2:17:04          |514 N               |514.0000MPa         |
14240               |오후 2:17:05          |449 N               |449.0000MPa         |
14241               |오후 2:17:05          |74 N                |74.0000MPa          |
14242               |오후 2:17:05          |0 N                 |0.0000MPa           |
14243               |오후 2:17:05          |0 N                 |0.0000MPa           |
14244               |오후 2:17:05          |0 N                 |0.0000MPa           |
14245               |오후 2:17:05          |0 N                 |0.0000MPa           |
14246               |오후 2:17:06          |0 N                 |0.0000MPa           |
14247               |오후 2:17:06          |0 N                 |0.0000MPa           |
14248               |오후 2:17:06          |0 N                 |0.0000MPa           |
14249               |오후 2:17:06          |0 N                 |0.0000MPa           |
14250               |오후 2:17:06          |0 N                 |0.0000MPa           |
14251               |오후 2:17:07          |0 N                 |0.0000MPa           |
14252               |오후 2:17:07          |0 N                 |0.0000MPa           |
14253               |오후 2:17:07          |0 N                 |0.0000MPa           |
14254               |오후 2:17:07          |0 N                 |0.0000MPa           |
14255               |오후 2:17:07          |0 N                 |0.0000MPa           |
14256               |오후 2:17:07          |0 N                 |0.0000MPa           |
14257               |오후 2:17:08          |0 N                 |0.0000MPa           |
14258               |오후 2:17:08          |0 N                 |0.0000MPa           |
14259               |오후 2:17:08          |0 N                 |0.0000MPa           |
14260               |오후 2:17:08          |0 N                 |0.0000MPa           |
14261               |오후 2:17:08          |0 N                 |0.0000MPa           |
14262               |오후 2:17:09          |0 N                 |0.0000MPa           |
14263               |오후 2:17:09          |0 N                 |0.0000MPa           |
14264               |오후 2:17:09          |0 N                 |0.0000MPa           |
14265               |오후 2:17:09          |0 N                 |0.0000MPa           |
14266               |오후 2:17:09          |0 N                 |0.0000MPa           |
14267               |오후 2:17:10          |0 N                 |0.0000MPa           |
14268               |오후 2:17:10          |0 N                 |0.0000MPa           |
14269               |오후 2:17:10          |0 N                 |0.0000MPa           |
14270               |오후 2:17:10          |0 N                 |0.0000MPa           |
14271               |오후 2:17:10          |0 N                 |0.0000MPa           |
14272               |오후 2:17:11          |0 N                 |0.0000MPa           |
14273               |오후 2:17:11          |0 N                 |0.0000MPa           |
14274               |오후 2:17:11          |0 N                 |0.0000MPa           |
14275               |오후 2:17:11          |0 N                 |0.0000MPa           |
14276               |오후 2:17:11          |0 N                 |0.0000MPa           |
14277               |오후 2:17:11          |0 N                 |0.0000MPa           |
14278               |오후 2:17:12          |0 N                 |0.0000MPa           |
14279               |오후 2:17:12          |0 N                 |0.0000MPa           |
14280               |오후 2:17:12          |0 N                 |0.0000MPa           |
14281               |오후 2:17:12          |0 N                 |0.0000MPa           |
14282               |오후 2:17:12          |0 N                 |0.0000MPa           |
14283               |오후 2:17:13          |10 N                |10.0000MPa          |
14284               |오후 2:17:13          |163 N               |163.0000MPa         |
14285               |오후 2:17:13          |324 N               |324.0000MPa         |
14286               |오후 2:17:13          |444 N               |444.0000MPa         |
14287               |오후 2:17:13          |511 N               |511.0000MPa         |
14288               |오후 2:17:14          |518 N               |518.0000MPa         |
14289               |오후 2:17:14          |517 N               |517.0000MPa         |
14290               |오후 2:17:14          |517 N               |517.0000MPa         |
14291               |오후 2:17:14          |516 N               |516.0000MPa         |
14292               |오후 2:17:14          |516 N               |516.0000MPa         |
14293               |오후 2:17:14          |271 N               |271.0000MPa         |
14294               |오후 2:17:15          |12 N                |12.0000MPa          |
14295               |오후 2:17:15          |0 N                 |0.0000MPa           |
14296               |오후 2:17:15          |0 N                 |0.0000MPa           |
14297               |오후 2:17:15          |0 N                 |0.0000MPa           |
14298               |오후 2:17:15          |0 N                 |0.0000MPa           |
14299               |오후 2:17:16          |0 N                 |0.0000MPa           |
14300               |오후 2:17:16          |0 N                 |0.0000MPa           |
14301               |오후 2:17:16          |0 N                 |0.0000MPa           |
14302               |오후 2:17:16          |0 N                 |0.0000MPa           |
14303               |오후 2:17:16          |0 N                 |0.0000MPa           |
14304               |오후 2:17:16          |0 N                 |0.0000MPa           |
14305               |오후 2:17:17          |0 N                 |0.0000MPa           |
14306               |오후 2:17:17          |0 N                 |0.0000MPa           |
14307               |오후 2:17:17          |0 N                 |0.0000MPa           |
14308               |오후 2:17:17          |0 N                 |0.0000MPa           |
14309               |오후 2:17:17          |0 N                 |0.0000MPa           |
14310               |오후 2:17:18          |0 N                 |0.0000MPa           |
14311               |오후 2:17:18          |0 N                 |0.0000MPa           |
14312               |오후 2:17:18          |0 N                 |0.0000MPa           |
14313               |오후 2:17:18          |0 N                 |0.0000MPa           |
14314               |오후 2:17:18          |0 N                 |0.0000MPa           |
14315               |오후 2:17:19          |0 N                 |0.0000MPa           |
14316               |오후 2:17:19          |0 N                 |0.0000MPa           |
14317               |오후 2:17:19          |0 N                 |0.0000MPa           |
14318               |오후 2:17:19          |0 N                 |0.0000MPa           |
14319               |오후 2:17:19          |0 N                 |0.0000MPa           |
14320               |오후 2:17:20          |0 N                 |0.0000MPa           |
14321               |오후 2:17:20          |0 N                 |0.0000MPa           |
14322               |오후 2:17:20          |0 N                 |0.0000MPa           |
14323               |오후 2:17:20          |0 N                 |0.0000MPa           |
14324               |오후 2:17:20          |0 N                 |0.0000MPa           |
14325               |오후 2:17:20          |0 N                 |0.0000MPa           |
14326               |오후 2:17:21          |0 N                 |0.0000MPa           |
14327               |오후 2:17:21          |0 N                 |0.0000MPa           |
14328               |오후 2:17:21          |0 N                 |0.0000MPa           |
14329               |오후 2:17:21          |0 N                 |0.0000MPa           |
14330               |오후 2:17:21          |0 N                 |0.0000MPa           |
14331               |오후 2:17:22          |0 N                 |0.0000MPa           |
14332               |오후 2:17:22          |0 N                 |0.0000MPa           |
14333               |오후 2:17:22          |0 N                 |0.0000MPa           |
14334               |오후 2:17:22          |0 N                 |0.0000MPa           |
14335               |오후 2:17:22          |0 N                 |0.0000MPa           |
14336               |오후 2:17:23          |68 N                |68.0000MPa          |
14337               |오후 2:17:23          |241 N               |241.0000MPa         |
14338               |오후 2:17:23          |381 N               |381.0000MPa         |
14339               |오후 2:17:23          |480 N               |480.0000MPa         |
14340               |오후 2:17:23          |515 N               |515.0000MPa         |
14341               |오후 2:17:23          |515 N               |515.0000MPa         |
14342               |오후 2:17:24          |514 N               |514.0000MPa         |
14343               |오후 2:17:24          |513 N               |513.0000MPa         |
14344               |오후 2:17:24          |512 N               |512.0000MPa         |
14345               |오후 2:17:24          |388 N               |388.0000MPa         |
14346               |오후 2:17:24          |46 N                |46.0000MPa          |
14347               |오후 2:17:25          |0 N                 |0.0000MPa           |
