# Genesis CPU velocity control
# STL,tablet_R6.5_AR1.00_CV0.08.stl,R_mm,6.5,AR,1.0,CV,0.08
# target_rpm,8.0,density_kg_m3,1200.0
# F_Y_max,133.25948,F_Y_min,0.00000,Impulse_Ns,379.143651

Time_s,Crank_deg,F_Y_N,Crank_RPM
8.82600,244.177,0.00000,7.7842
8.82700,244.224,0.00000,7.7841
8.82800,244.271,0.00000,7.7840
8.82900,244.317,0.00000,7.7840
8.83000,244.364,0.00000,7.7839
8.83100,244.411,0.00000,7.7839
8.83200,244.457,0.00000,7.7838
8.83300,244.504,0.00000,7.7838
8.83400,244.551,0.00000,7.7837
8.83500,244.598,0.00000,7.7837
8.83600,244.644,0.00000,7.7836
8.83700,244.691,0.00000,7.7836
8.83800,244.738,0.00000,7.7835
8.83900,244.784,0.00000,7.7834
8.84000,244.831,0.00000,7.7834
8.84100,244.878,0.00000,7.7833
8.84200,244.924,0.00000,7.7832
8.84300,244.971,0.00000,7.7832
8.84400,245.018,0.00000,7.7831
8.84500,245.064,0.00000,7.7830
8.84600,245.111,0.00000,7.7829
8.84700,245.158,0.00000,7.7828
8.84800,245.205,0.00000,7.7828
8.84900,245.251,0.00000,7.7827
8.85000,245.298,0.00000,7.7826
8.85100,245.345,0.00000,7.7825
8.85200,245.391,0.00000,7.7824
8.85300,245.438,0.00000,7.7823
8.85400,245.485,0.00000,7.7822
8.85500,245.531,0.00000,7.7821
8.85600,245.578,0.00000,7.7820
8.85700,245.625,0.00000,7.7819
8.85800,245.671,0.00000,7.7818
8.85900,245.718,0.00000,7.7817
8.86000,245.765,0.00000,7.7817
8.86100,245.812,0.00000,7.7816
8.86200,245.858,0.00000,7.7815
8.86300,245.905,0.00000,7.7814
8.86400,245.952,0.00000,7.7813
8.86500,245.998,0.00000,7.7812
8.86600,246.045,0.00000,7.7811
8.86700,246.092,0.00000,7.7810
8.86800,246.138,0.00000,7.7809
8.86900,246.185,0.00000,7.7808
8.87000,246.232,0.00000,7.7807
8.87100,246.278,0.00000,7.7806
8.87200,246.325,0.00000,7.7805
8.87300,246.372,0.00000,7.7804
8.87400,246.419,0.00000,7.7803
8.87500,246.465,0.00000,7.7802
8.87600,246.512,0.00000,7.7802
8.87700,246.559,0.00000,7.7801
8.87800,246.605,0.00000,7.7800
8.87900,246.652,0.00000,7.7799
8.88000,246.699,0.00000,7.7798
8.88100,246.745,0.00000,7.7797
8.88200,246.792,0.00000,7.7796
8.88300,246.839,0.00000,7.7795
8.88400,246.885,0.00000,7.7794
8.88500,246.932,0.00000,7.7793
8.88600,246.979,0.00000,7.7793
8.88700,247.025,0.00000,7.7792
8.88800,247.072,0.00000,7.7791
8.88900,247.119,0.00000,7.7791
8.89000,247.165,0.00000,7.7790
8.89100,247.212,0.00000,7.7790
8.89200,247.259,0.00000,7.7789
8.89300,247.305,0.00000,7.7788
8.89400,247.352,0.00000,7.7788
8.89500,247.399,0.00000,7.7787
8.89600,247.445,0.00000,7.7787
8.89700,247.492,0.00000,7.7786
8.89800,247.539,0.00000,7.7785
8.89900,247.585,0.00000,7.7784
8.90000,247.632,0.00000,7.7784
8.90100,247.679,0.00000,7.7783
8.90200,247.725,0.00000,7.7782
8.90300,247.772,0.00000,7.7781
8.90400,247.819,0.00000,7.7780
8.90500,247.865,0.00000,7.7779
8.90600,247.912,0.00000,7.7778
8.90700,247.959,0.00000,7.7777
8.90800,248.005,0.00000,7.7776
8.90900,248.052,0.00000,7.7776
8.91000,248.099,0.00000,7.7775
8.91100,248.145,0.00000,7.7774
8.91200,248.192,0.00000,7.7773
8.91300,248.239,0.00000,7.7772
8.91400,248.285,0.00000,7.7771
8.91500,248.332,0.00000,7.7770
8.91600,248.379,0.00000,7.7769
8.91700,248.425,0.00000,7.7768
8.91800,248.472,0.00000,7.7767
8.91900,248.519,0.00000,7.7766
8.92000,248.565,0.00000,7.7765
8.92100,248.612,0.00000,7.7764
8.92200,248.659,0.00000,7.7763
8.92300,248.705,0.00000,7.7762
8.92400,248.752,0.00000,7.7761
8.92500,248.799,0.00000,7.7760
8.92600,248.845,0.00000,7.7759
8.92700,248.892,0.00000,7.7758
8.92800,248.939,0.00000,7.7757
8.92900,248.985,0.00000,7.7756
8.93000,249.032,0.00000,7.7755
8.93100,249.079,0.00000,7.7754
8.93200,249.125,0.00000,7.7753
8.93300,249.172,0.00000,7.7752
8.93400,249.219,0.00000,7.7751
8.93500,249.265,0.00000,7.7750
8.93600,249.312,0.00000,7.7749
8.93700,249.358,0.00000,7.7748
8.93800,249.405,0.00000,7.7747
8.93900,249.452,0.00000,7.7747
8.94000,249.498,0.00000,7.7746
8.94100,249.545,0.00000,7.7745
8.94200,249.592,0.00000,7.7745
8.94300,249.638,0.00000,7.7744
8.94400,249.685,0.00000,7.7744
8.94500,249.732,0.00000,7.7743
8.94600,249.778,0.00000,7.7742
8.94700,249.825,0.00000,7.7742
8.94800,249.871,0.00000,7.7741
8.94900,249.918,0.00000,7.7740
8.95000,249.965,0.00000,7.7739
8.95100,250.011,0.00000,7.7738
8.95200,250.058,0.00000,7.7738
8.95300,250.105,0.00000,7.7737
8.95400,250.151,0.00000,7.7736
8.95500,250.198,0.00000,7.7735
8.95600,250.245,0.00000,7.7734
8.95700,250.291,0.00000,7.7734
8.95800,250.338,0.00000,7.7733
8.95900,250.384,0.00000,7.7732
8.96000,250.431,0.00000,7.7731
8.96100,250.478,0.00000,7.7730
8.96200,250.524,0.00000,7.7729
8.96300,250.571,0.00000,7.7728
8.96400,250.618,0.00000,7.7727
8.96500,250.664,0.00000,7.7726
8.96600,250.711,0.00000,7.7725
8.96700,250.758,0.00000,7.7724
8.96800,250.804,0.00000,7.7723
8.96900,250.851,0.00000,7.7722
8.97000,250.897,0.00000,7.7721
8.97100,250.944,0.00000,7.7720
8.97200,250.991,0.00000,7.7719
8.97300,251.037,0.00000,7.7718
8.97400,251.084,0.00000,7.7717
8.97500,251.131,0.00000,7.7716
8.97600,251.177,0.00000,7.7715
8.97700,251.224,0.00000,7.7714
8.97800,251.271,0.00000,7.7713
8.97900,251.317,0.00000,7.7712
8.98000,251.364,0.00000,7.7711
8.98100,251.410,0.00000,7.7710
8.98200,251.457,0.00000,7.7709
8.98300,251.504,0.00000,7.7708
8.98400,251.550,0.00000,7.7707
8.98500,251.597,0.00000,7.7706
8.98600,251.644,0.00000,7.7705
8.98700,251.690,0.00000,7.7704
8.98800,251.737,0.00000,7.7703
8.98900,251.783,0.00000,7.7702
8.99000,251.830,0.00000,7.7701
8.99100,251.877,0.00000,7.7701
8.99200,251.923,0.00000,7.7700
8.99300,251.970,0.00000,7.7699
8.99400,252.017,0.00000,7.7699
8.99500,252.063,0.00000,7.7698
8.99600,252.110,0.00000,7.7697
8.99700,252.156,0.00000,7.7697
8.99800,252.203,0.00000,7.7696
8.99900,252.250,0.00000,7.7695
9.00000,252.296,0.00000,7.7695
9.00100,252.343,0.00000,7.7694
9.00200,252.389,0.00000,7.7693
9.00300,252.436,0.00000,7.7692
9.00400,252.483,0.00000,7.7691
9.00500,252.529,0.00000,7.7691
9.00600,252.576,0.00000,7.7690
9.00700,252.622,0.00000,7.7689
9.00800,252.669,0.00000,7.7688
9.00900,252.716,0.00000,7.7687
9.01000,252.762,0.00000,7.7686
9.01100,252.809,0.00000,7.7685
9.01200,252.855,0.00000,7.7684
9.01300,252.902,0.00000,7.7683
9.01400,252.949,0.00000,7.7682
9.01500,252.995,0.00000,7.7681
9.01600,253.042,0.00000,7.7680
9.01700,253.089,0.00000,7.7679
9.01800,253.135,0.00000,7.7678
9.01900,253.182,0.00000,7.7677
9.02000,253.228,0.00000,7.7676
9.02100,253.275,0.00000,7.7675
9.02200,253.322,0.00000,7.7674
9.02300,253.368,0.00000,7.7673
9.02400,253.415,0.00000,7.7672
9.02500,253.461,0.00000,7.7671
9.02600,253.508,0.00000,7.7670
9.02700,253.555,0.00000,7.7669
9.02800,253.601,0.00000,7.7668
9.02900,253.648,0.00000,7.7667
9.03000,253.694,0.00000,7.7666
9.03100,253.741,0.00000,7.7665
9.03200,253.788,0.00000,7.7663
9.03300,253.834,0.00000,7.7662
9.03400,253.881,0.00000,7.7661
9.03500,253.928,0.00000,7.7660
9.03600,253.974,0.00000,7.7659
9.03700,254.021,0.00000,7.7658
9.03800,254.067,0.00000,7.7657
9.03900,254.114,0.00000,7.7657
9.04000,254.160,0.00000,7.7656
9.04100,254.207,0.00000,7.7655
9.04200,254.254,0.00000,7.7655
9.04300,254.300,0.00000,7.7654
9.04400,254.347,0.00000,7.7653
9.04500,254.393,0.00000,7.7653
9.04600,254.440,0.00000,7.7652
9.04700,254.486,0.00000,7.7651
9.04800,254.533,0.00000,7.7650
9.04900,254.580,0.00000,7.7650
9.05000,254.626,0.00000,7.7649
9.05100,254.673,0.00000,7.7648
9.05200,254.719,0.00000,7.7647
9.05300,254.766,0.00000,7.7646
9.05400,254.813,0.00000,7.7645
9.05500,254.859,0.00000,7.7644
9.05600,254.906,0.00000,7.7644
9.05700,254.952,0.00000,7.7643
9.05800,254.999,0.00000,7.7642
9.05900,255.045,0.00000,7.7641
9.06000,255.092,0.00000,7.7640
9.06100,255.139,0.00000,7.7639
9.06200,255.185,0.00000,7.7638
9.06300,255.232,0.00000,7.7637
9.06400,255.278,0.00000,7.7636
9.06500,255.325,0.00000,7.7635
9.06600,255.372,0.00000,7.7634
9.06700,255.418,0.00000,7.7633
9.06800,255.465,0.00000,7.7632
9.06900,255.511,0.00000,7.7630
9.07000,255.558,0.00000,7.7629
9.07100,255.604,0.00000,7.7628
9.07200,255.651,0.00000,7.7627
9.07300,255.698,0.00000,7.7626
9.07400,255.744,0.00000,7.7625
9.07500,255.791,0.00000,7.7624
9.07600,255.837,0.00000,7.7623
9.07700,255.884,0.00000,7.7622
9.07800,255.931,0.00000,7.7621
9.07900,255.977,0.00000,7.7620
9.08000,256.024,0.00000,7.7618
9.08100,256.070,0.00000,7.7617
9.08200,256.117,0.00000,7.7616
9.08300,256.163,0.00000,7.7615
9.08400,256.210,0.00000,7.7614
9.08500,256.257,0.00000,7.7613
9.08600,256.303,0.00000,7.7612
9.08700,256.350,0.00000,7.7611
9.08800,256.396,0.00000,7.7610
9.08900,256.443,0.00000,7.7610
9.09000,256.489,0.00000,7.7609
9.09100,256.536,0.00000,7.7608
9.09200,256.582,0.00000,7.7608
9.09300,256.629,0.00000,7.7607
9.09400,256.676,0.00000,7.7606
9.09500,256.722,0.00000,7.7606
9.09600,256.769,0.00000,7.7605
9.09700,256.815,0.00000,7.7604
9.09800,256.862,0.00000,7.7603
9.09900,256.908,0.00000,7.7603
9.10000,256.955,0.00000,7.7602
9.10100,257.001,0.00000,7.7601
9.10200,257.048,0.00000,7.7600
9.10300,257.095,0.00000,7.7599
9.10400,257.141,0.00000,7.7598
9.10500,257.188,0.00000,7.7597
9.10600,257.234,0.00000,7.7596
9.10700,257.281,0.00000,7.7595
9.10800,257.327,0.00000,7.7595
9.10900,257.374,0.00000,7.7594
9.11000,257.420,0.00000,7.7593
9.11100,257.467,0.00000,7.7591
9.11200,257.514,0.00000,7.7590
9.11300,257.560,0.00000,7.7589
9.11400,257.607,0.00000,7.7588
9.11500,257.653,0.00000,7.7587
9.11600,257.700,0.00000,7.7586
9.11700,257.746,0.00000,7.7585
9.11800,257.793,0.00000,7.7584
9.11900,257.839,0.00000,7.7583
9.12000,257.886,0.00000,7.7582
9.12100,257.933,0.00000,7.7581
9.12200,257.979,0.00000,7.7579
9.12300,258.026,0.00000,7.7578
9.12400,258.072,0.00000,7.7577
9.12500,258.119,0.00000,7.7576
9.12600,258.165,0.00000,7.7575
9.12700,258.212,0.00000,7.7574
9.12800,258.258,0.00000,7.7573
9.12900,258.305,0.00000,7.7572
9.13000,258.352,0.00000,7.7571
9.13100,258.398,0.00000,7.7569
9.13200,258.445,0.00000,7.7568
9.13300,258.491,0.00000,7.7567
9.13400,258.538,0.00000,7.7566
9.13500,258.584,0.00000,7.7565
9.13600,258.631,0.00000,7.7565
9.13700,258.677,0.00000,7.7564
9.13800,258.724,0.00000,7.7563
9.13900,258.770,0.00000,7.7562
9.14000,258.817,0.00000,7.7562
9.14100,258.863,0.00000,7.7561
9.14200,258.910,0.00000,7.7560
9.14300,258.956,0.00000,7.7560
9.14400,259.003,0.00000,7.7559
9.14500,259.049,0.00000,7.7558
9.14600,259.096,0.00000,7.7557
9.14700,259.143,0.00000,7.7557
9.14800,259.189,0.00000,7.7556
9.14900,259.236,0.00000,7.7555
9.15000,259.282,0.00000,7.7554
9.15100,259.329,0.00000,7.7553
9.15200,259.375,0.00000,7.7552
9.15300,259.422,0.00000,7.7551
9.15400,259.468,0.00000,7.7550
9.15500,259.515,0.00000,7.7549
9.15600,259.561,0.00000,7.7548
9.15700,259.608,0.00000,7.7547
9.15800,259.654,0.00000,7.7546
9.15900,259.701,0.00000,7.7545
9.16000,259.747,0.00000,7.7544
9.16100,259.794,0.00000,7.7543
9.16200,259.840,0.00000,7.7542
9.16300,259.887,0.00000,7.7541
9.16400,259.934,0.00000,7.7539
9.16500,259.980,0.00000,7.7538
9.16600,260.027,0.00000,7.7537
9.16700,260.073,0.00000,7.7536
9.16800,260.120,0.00000,7.7535
9.16900,260.166,0.00000,7.7534
9.17000,260.213,0.00000,7.7533
9.17100,260.259,0.00000,7.7532
9.17200,260.306,0.00000,7.7531
9.17300,260.352,0.00000,7.7530
9.17400,260.399,0.00000,7.7529
9.17500,260.445,0.00000,7.7527
9.17600,260.492,0.00000,7.7526
9.17700,260.538,0.00000,7.7525
9.17800,260.585,0.00000,7.7524
9.17900,260.631,0.00000,7.7523
9.18000,260.678,0.00000,7.7522
9.18100,260.724,0.00000,7.7521
9.18200,260.771,0.00000,7.7520
9.18300,260.817,0.00000,7.7519
9.18400,260.864,0.00000,7.7518
9.18500,260.910,0.00000,7.7517
9.18600,260.957,0.00000,7.7517
9.18700,261.003,0.00000,7.7516
9.18800,261.050,0.00000,7.7515
9.18900,261.096,0.00000,7.7514
9.19000,261.143,0.00000,7.7514
9.19100,261.189,0.00000,7.7513
9.19200,261.236,0.00000,7.7512
9.19300,261.282,0.00000,7.7511
9.19400,261.329,0.00000,7.7510
9.19500,261.375,0.00000,7.7510
9.19600,261.422,0.00000,7.7509
9.19700,261.468,0.00000,7.7508
9.19800,261.515,0.00000,7.7507
9.19900,261.561,0.00000,7.7506
9.20000,261.608,0.00000,7.7505
9.20100,261.654,0.00000,7.7504
9.20200,261.701,0.00000,7.7503
9.20300,261.747,0.00000,7.7502
9.20400,261.794,0.00000,7.7501
9.20500,261.840,0.00000,7.7500
9.20600,261.887,0.00000,7.7499
9.20700,261.933,0.00000,7.7498
9.20800,261.980,0.00000,7.7497
9.20900,262.026,0.00000,7.7496
9.21000,262.073,0.00000,7.7494
9.21100,262.119,0.00000,7.7493
9.21200,262.166,0.00000,7.7492
9.21300,262.212,0.00000,7.7491
9.21400,262.259,0.00000,7.7490
9.21500,262.305,0.00000,7.7489
9.21600,262.352,0.00000,7.7488
9.21700,262.398,0.00000,7.7487
9.21800,262.445,0.00000,7.7485
9.21900,262.491,0.00000,7.7484
9.22000,262.538,0.00000,7.7483
9.22100,262.584,0.00000,7.7482
9.22200,262.631,0.00000,7.7481
9.22300,262.677,0.00000,7.7479
9.22400,262.724,0.00000,7.7478
9.22500,262.770,0.00000,7.7477
9.22600,262.817,0.00000,7.7476
9.22700,262.863,0.00000,7.7475
9.22800,262.910,0.00000,7.7474
9.22900,262.956,0.00000,7.7473
9.23000,263.003,0.00000,7.7472
9.23100,263.049,0.00000,7.7472
9.23200,263.096,0.00000,7.7471
9.23300,263.142,0.00000,7.7470
9.23400,263.189,0.00000,7.7469
9.23500,263.235,0.00000,7.7468
9.23600,263.282,0.00000,7.7468
9.23700,263.328,0.00000,7.7467
9.23800,263.375,0.00000,7.7466
9.23900,263.421,0.00000,7.7465
9.24000,263.467,0.00000,7.7465
9.24100,263.514,0.00000,7.7464
9.24200,263.560,0.00000,7.7463
9.24300,263.607,0.00000,7.7462
9.24400,263.653,0.00000,7.7461
9.24500,263.700,0.00000,7.7460
9.24600,263.746,0.00000,7.7459
9.24700,263.793,0.00000,7.7458
9.24800,263.839,0.00000,7.7457
9.24900,263.886,0.00000,7.7456
9.25000,263.932,0.00000,7.7455
9.25100,263.979,0.00000,7.7454
9.25200,264.025,0.00000,7.7453
9.25300,264.072,0.00000,7.7452
9.25400,264.118,0.00000,7.7451
9.25500,264.165,0.00000,7.7449
9.25600,264.211,0.00000,7.7448
9.25700,264.258,0.00000,7.7447
9.25800,264.304,0.00000,7.7446
9.25900,264.350,0.00000,7.7445
9.26000,264.397,0.00000,7.7444
9.26100,264.443,0.00000,7.7443
9.26200,264.490,0.00000,7.7441
9.26300,264.536,0.00000,7.7440
9.26400,264.583,0.00000,7.7439
9.26500,264.629,0.00000,7.7438
9.26600,264.676,0.00000,7.7437
9.26700,264.722,0.00000,7.7436
9.26800,264.769,0.00000,7.7435
9.26900,264.815,0.00000,7.7433
9.27000,264.862,0.00000,7.7432
9.27100,264.908,0.00000,7.7431
9.27200,264.955,0.00000,7.7430
9.27300,265.001,0.00000,7.7429
9.27400,265.047,0.00000,7.7428
9.27500,265.094,0.00000,7.7427
9.27600,265.140,0.00000,7.7426
9.27700,265.187,0.00000,7.7426
9.27800,265.233,0.00000,7.7425
9.27900,265.280,0.00000,7.7424
9.28000,265.326,0.00000,7.7423
9.28100,265.373,0.00000,7.7422
9.28200,265.419,0.00000,7.7422
9.28300,265.465,0.00000,7.7421
9.28400,265.512,0.00000,7.7420
9.28500,265.558,0.00000,7.7419
9.28600,265.605,0.00000,7.7418
9.28700,265.651,0.00000,7.7417
9.28800,265.698,0.00000,7.7416
9.28900,265.744,0.00000,7.7415
9.29000,265.791,0.00000,7.7414
9.29100,265.837,0.00000,7.7413
9.29200,265.883,0.00000,7.7412
9.29300,265.930,0.00000,7.7411
9.29400,265.976,0.00000,7.7410
9.29500,266.023,0.00000,7.7409
9.29600,266.069,0.00000,7.7408
9.29700,266.116,0.00000,7.7407
9.29800,266.162,0.00000,7.7406
9.29900,266.209,0.00000,7.7405
9.30000,266.255,0.00000,7.7404
9.30100,266.301,0.00000,7.7403
9.30200,266.348,0.00000,7.7401
9.30300,266.394,0.00000,7.7400
9.30400,266.441,0.00000,7.7399
9.30500,266.487,0.00000,7.7398
9.30600,266.534,0.00000,7.7397
9.30700,266.580,0.00000,7.7396
9.30800,266.627,0.00000,7.7394
9.30900,266.673,0.00000,7.7393
9.31000,266.719,0.00000,7.7392
9.31100,266.766,0.00000,7.7391
9.31200,266.812,0.00000,7.7390
9.31300,266.859,0.00000,7.7388
9.31400,266.905,0.00000,7.7387
9.31500,266.952,0.00000,7.7386
9.31600,266.998,0.00000,7.7385
9.31700,267.045,0.00000,7.7384
9.31800,267.091,0.00000,7.7383
9.31900,267.137,0.00000,7.7382
9.32000,267.184,0.00000,7.7381
9.32100,267.230,0.00000,7.7380
9.32200,267.277,0.00000,7.7380
9.32300,267.323,0.00000,7.7379
9.32400,267.369,0.00000,7.7378
9.32500,267.416,0.00000,7.7377
9.32600,267.462,0.00000,7.7377
9.32700,267.509,0.00000,7.7376
9.32800,267.555,0.00000,7.7375
9.32900,267.602,0.00000,7.7374
9.33000,267.648,0.00000,7.7373
9.33100,267.694,0.00000,7.7372
9.33200,267.741,0.00000,7.7371
9.33300,267.787,0.00000,7.7370
9.33400,267.834,0.00000,7.7369
9.33500,267.880,0.00000,7.7368
9.33600,267.926,0.00000,7.7367
9.33700,267.973,0.00000,7.7366
9.33800,268.019,0.00000,7.7365
9.33900,268.066,0.00000,7.7364
9.34000,268.112,0.00000,7.7363
9.34100,268.159,0.00000,7.7362
9.34200,268.205,0.00000,7.7361
9.34300,268.251,0.00000,7.7359
9.34400,268.298,0.00000,7.7358
9.34500,268.344,0.00000,7.7357
9.34600,268.391,0.00000,7.7356
9.34700,268.437,0.00000,7.7355
9.34800,268.484,0.00000,7.7354
9.34900,268.530,0.00000,7.7353
9.35000,268.576,0.00000,7.7351
9.35100,268.623,0.00000,7.7350
9.35200,268.669,0.00000,7.7349
9.35300,268.716,0.00000,7.7348
9.35400,268.762,0.00000,7.7347
9.35500,268.808,0.00000,7.7346
9.35600,268.855,0.00000,7.7344
9.35700,268.901,0.00000,7.7343
9.35800,268.948,0.00000,7.7342
9.35900,268.994,0.00000,7.7341
9.36000,269.040,0.00000,7.7340
9.36100,269.087,0.00000,7.7339
9.36200,269.133,0.00000,7.7338
9.36300,269.180,0.00000,7.7337
9.36400,269.226,0.00000,7.7336
9.36500,269.272,0.00000,7.7335
9.36600,269.319,0.00000,7.7334
9.36700,269.365,0.00000,7.7333
9.36800,269.412,0.00000,7.7333
9.36900,269.458,0.00000,7.7332
9.37000,269.504,0.00000,7.7331
9.37100,269.551,0.00000,7.7330
9.37200,269.597,0.00000,7.7329
9.37300,269.644,0.00000,7.7328
9.37400,269.690,0.00000,7.7328
9.37500,269.736,0.00000,7.7327
9.37600,269.783,0.00000,7.7326
9.37700,269.829,0.00000,7.7325
9.37800,269.876,0.00000,7.7324
9.37900,269.922,0.00000,7.7323
9.38000,269.968,0.00000,7.7322
9.38100,270.015,0.00000,7.7321
9.38200,270.061,0.00000,7.7320
9.38300,270.107,0.00000,7.7319
9.38400,270.154,0.00000,7.7317
9.38500,270.200,0.00000,7.7316
9.38600,270.247,0.00000,7.7315
9.38700,270.293,0.00000,7.7314
9.38800,270.339,0.00000,7.7313
9.38900,270.386,0.00000,7.7312
9.39000,270.432,0.00000,7.7311
9.39100,270.479,0.00000,7.7310
9.39200,270.525,0.00000,7.7309
9.39300,270.571,0.00000,7.7307
9.39400,270.618,0.00000,7.7306
9.39500,270.664,0.00000,7.7305
9.39600,270.711,0.00000,7.7304
9.39700,270.757,0.00000,7.7303
9.39800,270.803,0.00000,7.7301
9.39900,270.850,0.00000,7.7300
9.40000,270.896,0.00000,7.7299
9.40100,270.943,0.00000,7.7298
9.40200,270.989,0.00000,7.7296
9.40300,271.035,0.00000,7.7295
9.40400,271.082,0.00000,7.7294
9.40500,271.128,0.00000,7.7293
9.40600,271.174,0.00000,7.7292
9.40700,271.221,0.00000,7.7291
9.40800,271.267,0.00000,7.7290
9.40900,271.313,0.00000,7.7289
9.41000,271.360,0.00000,7.7289
9.41100,271.406,0.00000,7.7288
9.41200,271.453,0.00000,7.7287
9.41300,271.499,0.00000,7.7286
9.41400,271.545,0.00000,7.7285
9.41500,271.592,0.00000,7.7284
9.41600,271.638,0.00000,7.7283
9.41700,271.684,0.00000,7.7283
9.41800,271.731,0.00000,7.7282
9.41900,271.777,0.00000,7.7281
9.42000,271.823,0.00000,7.7280
9.42100,271.870,0.00000,7.7279
9.42200,271.916,0.00000,7.7278
9.42300,271.963,0.00000,7.7277
9.42400,272.009,0.00000,7.7276
9.42500,272.055,0.00000,7.7274
9.42600,272.102,0.00000,7.7273
9.42700,272.148,0.00000,7.7272
9.42800,272.194,0.00000,7.7271
9.42900,272.241,0.00000,7.7270
9.43000,272.287,0.00000,7.7269
9.43100,272.333,0.00000,7.7268
9.43200,272.380,0.00000,7.7267
9.43300,272.426,0.00000,7.7266
9.43400,272.473,0.00000,7.7265
9.43500,272.519,0.00000,7.7263
9.43600,272.565,0.00000,7.7262
9.43700,272.612,0.00000,7.7261
9.43800,272.658,0.00000,7.7260
9.43900,272.704,0.00000,7.7259
9.44000,272.751,0.00000,7.7258
9.44100,272.797,0.00000,7.7256
9.44200,272.843,0.00000,7.7255
9.44300,272.890,0.00000,7.7254
9.44400,272.936,0.00000,7.7253
9.44500,272.983,0.00000,7.7251
9.44600,273.029,0.00000,7.7250
9.44700,273.075,0.00000,7.7249
9.44800,273.122,0.00000,7.7248
9.44900,273.168,0.00000,7.7247
9.45000,273.214,0.00000,7.7246
9.45100,273.261,0.00000,7.7245
9.45200,273.307,0.00000,7.7244
9.45300,273.353,0.00000,7.7243
9.45400,273.400,0.00000,7.7243
9.45500,273.446,0.00000,7.7242
9.45600,273.492,0.00000,7.7241
9.45700,273.539,0.00000,7.7240
9.45800,273.585,0.00000,7.7239
9.45900,273.631,0.00000,7.7239
9.46000,273.678,0.00000,7.7238
9.46100,273.724,0.00000,7.7237
9.46200,273.770,0.00000,7.7236
9.46300,273.817,0.00000,7.7235
9.46400,273.863,0.00000,7.7234
9.46500,273.909,0.00000,7.7233
9.46600,273.956,0.00000,7.7232
9.46700,274.002,0.00000,7.7231
9.46800,274.048,0.00000,7.7230
9.46900,274.095,0.00000,7.7229
9.47000,274.141,0.00000,7.7227
9.47100,274.187,0.00000,7.7226
9.47200,274.234,0.00000,7.7225
9.47300,274.280,0.00000,7.7224
9.47400,274.326,0.00000,7.7223
9.47500,274.373,0.00000,7.7221
9.47600,274.419,0.00000,7.7220
9.47700,274.465,0.00000,7.7219
9.47800,274.512,0.00000,7.7218
9.47900,274.558,0.00000,7.7217
9.48000,274.604,0.00000,7.7216
9.48100,274.651,0.00000,7.7214
9.48200,274.697,0.00000,7.7213
9.48300,274.743,0.00000,7.7212
9.48400,274.790,0.00000,7.7211
9.48500,274.836,0.00000,7.7210
9.48600,274.882,0.00000,7.7208
9.48700,274.929,0.00000,7.7207
9.48800,274.975,0.00000,7.7206
9.48900,275.021,0.00000,7.7205
9.49000,275.068,0.00000,7.7204
9.49100,275.114,0.00000,7.7203
9.49200,275.160,0.00000,7.7202
9.49300,275.207,0.00000,7.7201
9.49400,275.253,0.00000,7.7200
9.49500,275.299,0.00000,7.7199
9.49600,275.346,0.00000,7.7198
9.49700,275.392,0.00000,7.7197
9.49800,275.438,0.00000,7.7197
9.49900,275.484,0.00000,7.7196
9.50000,275.531,0.00000,7.7195
9.50100,275.577,0.00000,7.7194
9.50200,275.623,0.00000,7.7193
9.50300,275.670,0.00000,7.7192
9.50400,275.716,0.00000,7.7191
9.50500,275.762,0.00000,7.7190
9.50600,275.809,0.00000,7.7190
9.50700,275.855,0.00000,7.7189
9.50800,275.901,0.00000,7.7187
9.50900,275.948,0.00000,7.7186
9.51000,275.994,0.00000,7.7185
9.51100,276.040,0.00000,7.7184
9.51200,276.086,0.00000,7.7183
9.51300,276.133,0.00000,7.7182
9.51400,276.179,0.00000,7.7181
9.51500,276.225,0.00000,7.7180
9.51600,276.272,0.00000,7.7178
9.51700,276.318,0.00000,7.7177
9.51800,276.364,0.00000,7.7176
9.51900,276.411,0.00000,7.7175
9.52000,276.457,0.00000,7.7174
9.52100,276.503,0.00000,7.7173
9.52200,276.550,0.00000,7.7171
9.52300,276.596,0.00000,7.7170
9.52400,276.642,0.00000,7.7169
9.52500,276.688,0.00000,7.7168
9.52600,276.735,0.00000,7.7166
9.52700,276.781,0.00000,7.7165
9.52800,276.827,0.00000,7.7164
9.52900,276.874,0.00000,7.7163
9.53000,276.920,0.00000,7.7162
9.53100,276.966,0.00000,7.7160
9.53200,277.013,0.00000,7.7159
9.53300,277.059,0.00000,7.7158
9.53400,277.105,0.00000,7.7157
9.53500,277.151,0.00000,7.7156
9.53600,277.198,0.00000,7.7155
9.53700,277.244,0.00000,7.7154
9.53800,277.290,0.00000,7.7153
9.53900,277.337,0.00000,7.7153
9.54000,277.383,0.00000,7.7152
9.54100,277.429,0.00000,7.7151
9.54200,277.475,0.00000,7.7150
9.54300,277.522,0.00000,7.7149
9.54400,277.568,0.00000,7.7148
9.54500,277.614,0.00000,7.7147
9.54600,277.661,0.00000,7.7146
9.54700,277.707,0.00000,7.7145
9.54800,277.753,0.00000,7.7144
9.54900,277.799,0.00000,7.7143
9.55000,277.846,0.00000,7.7142
9.55100,277.892,0.00000,7.7141
9.55200,277.938,0.00000,7.7140
9.55300,277.985,0.00000,7.7139
