# Crusher Tablet Simulation — slide joint
# Generated,2026-06-05T14:11:10
# STL,tablet_R4.0_AR1.00_CV0.08.stl,R_mm,4.0,AR,1.0,CV,0.08
# density_kg_m3,1200.0,slide_damping_Nsm,10.0
# solref_tau_s,0.020000
# MOTOR_CTRL_Nm,-0.5,MOTOR_DELAY_s,3.0
# F_Y_max_N,0.02606,F_Y_min_N,-0.02480,Impulse_Ns,-0.000815,disp_max_mm,1.6544

Time_s,F_X_N,F_Y_N,F_Z_N,F_mag_N,Slider_Y_mm,Tablet_Y_mm,Gap_mm,Slide_disp_mm,Slide_vel_mms,Crank_vel_rads,Motor_dir,ncon
15.72600,0.000000,0.024963,-0.000002,0.024963,233.6426,336.3355,102.6929,1.17155,-2.49629,-0.718911,CCW,4
15.72800,0.000000,0.025005,-0.000002,0.025005,233.6270,336.3306,102.7035,1.16655,-2.50050,-0.719069,CCW,4
15.73000,0.000000,0.025046,-0.000002,0.025046,233.6114,336.3255,102.7142,1.16154,-2.50456,-0.719227,CCW,4
15.73200,0.000000,0.025085,-0.000002,0.025085,233.5957,336.3205,102.7249,1.15652,-2.50847,-0.719386,CCW,4
15.73400,0.000000,0.025123,-0.000002,0.025123,233.5799,336.3155,102.7356,1.15150,-2.51225,-0.719546,CCW,4
15.73600,0.000000,0.025159,-0.000002,0.025159,233.5642,336.3105,102.7463,1.14647,-2.51588,-0.719706,CCW,4
15.73800,0.000000,0.025194,-0.000002,0.025194,233.5483,336.3055,102.7571,1.14143,-2.51936,-0.719867,CCW,4
15.74000,0.000000,0.025227,-0.000002,0.025227,233.5324,336.3004,102.7680,1.13638,-2.52271,-0.720028,CCW,4
15.74200,0.000000,0.025259,-0.000002,0.025259,233.5165,336.2954,102.7789,1.13133,-2.52591,-0.720190,CCW,4
15.74400,0.000000,0.025290,-0.000002,0.025290,233.5005,336.2903,102.7898,1.12627,-2.52898,-0.720352,CCW,4
15.74600,0.000000,0.025319,-0.000002,0.025319,233.4845,336.2853,102.8007,1.12121,-2.53191,-0.720515,CCW,4
15.74800,0.000000,0.025347,-0.000002,0.025347,233.4685,336.2802,102.8117,1.11614,-2.53470,-0.720679,CCW,4
15.75000,0.000000,0.025374,-0.000002,0.025374,233.4524,336.2751,102.8228,1.11107,-2.53736,-0.720843,CCW,4
15.75200,0.000000,0.025399,-0.000002,0.025399,233.4362,336.2701,102.8338,1.10599,-2.53988,-0.721007,CCW,4
15.75400,0.000000,0.025423,-0.000002,0.025423,233.4200,336.2650,102.8450,1.10090,-2.54226,-0.721172,CCW,4
15.75600,0.000000,0.025445,-0.000002,0.025445,233.4038,336.2599,102.8561,1.09581,-2.54451,-0.721338,CCW,4
15.75800,0.000000,0.025466,-0.000002,0.025466,233.3875,336.2548,102.8673,1.09072,-2.54663,-0.721504,CCW,4
15.76000,0.000000,0.025486,-0.000002,0.025486,233.3712,336.2497,102.8786,1.08562,-2.54862,-0.721671,CCW,4
15.76200,0.000000,0.025505,-0.000002,0.025505,233.3548,336.2446,102.8898,1.08052,-2.55048,-0.721838,CCW,4
15.76400,0.000000,0.025522,-0.000002,0.025522,233.3384,336.2395,102.9012,1.07542,-2.55221,-0.722006,CCW,4
15.76600,0.000000,0.025538,-0.000002,0.025538,233.3219,336.2344,102.9125,1.07031,-2.55381,-0.722175,CCW,4
15.76800,0.000000,0.025553,-0.000002,0.025553,233.3054,336.2293,102.9239,1.06520,-2.55528,-0.722344,CCW,4
15.77000,0.000000,0.025566,-0.000002,0.025566,233.2888,336.2242,102.9354,1.06008,-2.55663,-0.722513,CCW,4
15.77200,0.000000,0.025579,-0.000002,0.025579,233.2722,336.2191,102.9469,1.05497,-2.55785,-0.722683,CCW,4
15.77400,0.000000,0.025590,-0.000002,0.025590,233.2556,336.2140,102.9584,1.04985,-2.55895,-0.722854,CCW,4
15.77600,0.000000,0.025599,-0.000002,0.025599,233.2389,336.2089,102.9700,1.04473,-2.55992,-0.723025,CCW,4
15.77800,0.000000,0.025608,-0.000002,0.025608,233.2221,336.2037,102.9816,1.03961,-2.56077,-0.723197,CCW,4
15.78000,0.000000,0.025615,-0.000002,0.025615,233.2054,336.1986,102.9933,1.03449,-2.56150,-0.723369,CCW,4
15.78200,0.000000,0.025621,-0.000002,0.025621,233.1885,336.1935,103.0050,1.02936,-2.56211,-0.723542,CCW,4
15.78400,0.000000,0.025626,-0.000002,0.025626,233.1717,336.1884,103.0167,1.02424,-2.56260,-0.723715,CCW,4
15.78600,0.000000,0.025630,-0.000002,0.025630,233.1547,336.1832,103.0285,1.01911,-2.56297,-0.723889,CCW,4
15.78800,0.000000,0.025632,-0.000002,0.025632,233.1378,336.1781,103.0403,1.01398,-2.56322,-0.724064,CCW,4
15.79000,0.000000,0.025634,-0.000002,0.025634,233.1208,336.1730,103.0522,1.00886,-2.56336,-0.724239,CCW,4
15.79200,0.000000,0.025634,-0.000002,0.025634,233.1037,336.1679,103.0642,1.00373,-2.56338,-0.724415,CCW,4
15.79400,0.000000,0.025633,-0.000002,0.025633,233.0866,336.1627,103.0761,0.99860,-2.56328,-0.724591,CCW,4
15.79600,0.000000,0.025631,-0.000002,0.025631,233.0695,336.1576,103.0882,0.99348,-2.56307,-0.724768,CCW,4
15.79800,0.000000,0.025627,-0.000002,0.025627,233.0523,336.1525,103.1002,0.98835,-2.56275,-0.724945,CCW,4
15.80000,0.000000,0.025623,-0.000002,0.025623,233.0350,336.1474,103.1123,0.98323,-2.56231,-0.725123,CCW,4
15.80200,0.000000,0.025618,-0.000002,0.025618,233.0177,336.1422,103.1245,0.97811,-2.56176,-0.725302,CCW,4
15.80400,0.000000,0.025611,-0.000002,0.025611,233.0004,336.1371,103.1367,0.97298,-2.56111,-0.725481,CCW,4
15.80600,0.000000,0.025603,-0.000002,0.025603,232.9830,336.1320,103.1489,0.96786,-2.56034,-0.725660,CCW,4
15.80800,0.000000,0.025595,-0.000002,0.025595,232.9656,336.1269,103.1612,0.96274,-2.55947,-0.725840,CCW,4
15.81000,0.000000,0.025585,-0.000002,0.025585,232.9482,336.1217,103.1736,0.95763,-2.55848,-0.726021,CCW,4
15.81200,0.000000,0.025574,-0.000002,0.025574,232.9307,336.1166,103.1860,0.95251,-2.55739,-0.726203,CCW,4
15.81400,0.000000,0.025562,-0.000002,0.025562,232.9131,336.1115,103.1984,0.94740,-2.55620,-0.726385,CCW,4
15.81600,0.000000,0.025549,-0.000002,0.025549,232.8955,336.1064,103.2109,0.94229,-2.55490,-0.726567,CCW,4
15.81800,0.000000,0.025535,-0.000002,0.025535,232.8779,336.1013,103.2234,0.93718,-2.55349,-0.726750,CCW,4
15.82000,0.000000,0.025520,-0.000002,0.025520,232.8602,336.0962,103.2360,0.93208,-2.55199,-0.726934,CCW,4
15.82200,0.000000,0.025504,-0.000002,0.025504,232.8425,336.0911,103.2486,0.92698,-2.55038,-0.727118,CCW,4
15.82400,0.000000,0.025487,-0.000002,0.025487,232.8247,336.0860,103.2613,0.92188,-2.54867,-0.727303,CCW,4
15.82600,0.000000,0.025468,-0.000002,0.025468,232.8069,336.0809,103.2740,0.91679,-2.54686,-0.727488,CCW,4
15.82800,0.000000,0.025449,-0.000002,0.025449,232.7890,336.0758,103.2868,0.91170,-2.54495,-0.727674,CCW,4
15.83000,0.000000,0.025429,-0.000002,0.025429,232.7711,336.0707,103.2996,0.90661,-2.54294,-0.727861,CCW,4
15.83200,0.000000,0.025408,-0.000002,0.025408,232.7531,336.0656,103.3125,0.90153,-2.54083,-0.728048,CCW,4
15.83400,0.000000,0.025386,-0.000002,0.025386,232.7351,336.0605,103.3254,0.89645,-2.53863,-0.728235,CCW,4
15.83600,0.000000,0.025363,-0.000002,0.025363,232.7171,336.0555,103.3384,0.89138,-2.53633,-0.728424,CCW,4
15.83800,0.000000,0.025339,-0.000002,0.025339,232.6990,336.0504,103.3514,0.88631,-2.53393,-0.728613,CCW,4
15.84000,0.000000,0.025314,-0.000002,0.025314,232.6808,336.0453,103.3645,0.88125,-2.53144,-0.728802,CCW,4
15.84200,0.000000,0.025288,-0.000002,0.025288,232.6627,336.0402,103.3776,0.87619,-2.52886,-0.728992,CCW,4
15.84400,0.000000,0.025262,-0.000002,0.025262,232.6444,336.0352,103.3908,0.87114,-2.52619,-0.729183,CCW,4
15.84600,0.000000,0.025234,-0.000002,0.025234,232.6262,336.0301,103.4040,0.86609,-2.52342,-0.729374,CCW,4
15.84800,0.000000,0.025205,-0.000002,0.025205,232.6078,336.0251,103.4173,0.86105,-2.52056,-0.729566,CCW,4
15.85000,0.000000,0.025176,-0.000002,0.025176,232.5895,336.0201,103.4306,0.85602,-2.51762,-0.729758,CCW,4
15.85200,0.000000,0.025146,-0.000002,0.025146,232.5711,336.0150,103.4439,0.85099,-2.51458,-0.729951,CCW,4
15.85400,0.000000,0.025114,-0.000002,0.025114,232.5526,336.0100,103.4574,0.84596,-2.51146,-0.730144,CCW,4
15.85600,0.000000,0.025082,-0.000002,0.025082,232.5341,336.0050,103.4708,0.84095,-2.50824,-0.730339,CCW,4
15.85800,0.000000,0.025049,-0.000002,0.025049,232.5156,335.9999,103.4844,0.83594,-2.50495,-0.730533,CCW,4
15.86000,0.000000,0.025015,-0.000002,0.025015,232.4970,335.9949,103.4979,0.83093,-2.50156,-0.730729,CCW,4
15.86200,0.000000,0.024981,-0.000002,0.024981,232.4784,335.9899,103.5116,0.82594,-2.49810,-0.730924,CCW,4
15.86400,0.000000,0.024945,-0.000002,0.024945,232.4597,335.9849,103.5253,0.82095,-2.49454,-0.731121,CCW,4
15.86600,0.000000,0.024909,-0.000002,0.024909,232.4410,335.9799,103.5390,0.81597,-2.49091,-0.731318,CCW,4
15.86800,0.000000,0.024872,-0.000002,0.024872,232.4222,335.9750,103.5528,0.81099,-2.48719,-0.731516,CCW,4
15.87000,0.000000,0.024834,-0.000002,0.024834,232.4034,335.9700,103.5666,0.80603,-2.48339,-0.731714,CCW,4
15.87200,0.000000,0.024795,-0.000002,0.024795,232.3845,335.9650,103.5805,0.80107,-2.47952,-0.731913,CCW,4
15.87400,0.000000,0.024755,-0.000002,0.024755,232.3656,335.9601,103.5944,0.79612,-2.47556,-0.732112,CCW,4
15.87600,0.000000,0.024715,-0.000002,0.024715,232.3467,335.9551,103.6084,0.79117,-2.47152,-0.732312,CCW,4
15.87800,0.000000,0.024674,-0.000002,0.024674,232.3277,335.9502,103.6225,0.78624,-2.46740,-0.732513,CCW,4
15.88000,0.000000,0.024632,-0.000002,0.024632,232.3087,335.9452,103.6366,0.78131,-2.46321,-0.732714,CCW,4
15.88200,0.000000,0.024589,-0.000002,0.024589,232.2896,335.9403,103.6507,0.77639,-2.45894,-0.732916,CCW,4
15.88400,0.000000,0.024546,-0.000002,0.024546,232.2705,335.9354,103.6649,0.77148,-2.45460,-0.733118,CCW,4
15.88600,0.000000,0.024502,-0.000002,0.024502,232.2513,335.9305,103.6792,0.76658,-2.45018,-0.733322,CCW,4
15.88800,0.000000,0.024457,-0.000002,0.024457,232.2321,335.9256,103.6935,0.76169,-2.44568,-0.733525,CCW,4
15.89000,0.000000,0.024411,-0.000002,0.024411,232.2128,335.9207,103.7079,0.75681,-2.44111,-0.733729,CCW,4
15.89200,0.000000,0.024365,-0.000002,0.024365,232.1935,335.9158,103.7223,0.75194,-2.43647,-0.733934,CCW,4
15.89400,0.000000,0.024317,-0.000002,0.024317,232.1742,335.9109,103.7368,0.74707,-2.43176,-0.734140,CCW,4
15.89600,0.000000,0.024270,-0.000002,0.024270,232.1548,335.9061,103.7513,0.74222,-2.42698,-0.734346,CCW,4
15.89800,0.000000,0.024221,-0.000002,0.024221,232.1353,335.9012,103.7659,0.73738,-2.42213,-0.734553,CCW,4
15.90000,0.000000,0.024172,-0.000002,0.024172,232.1159,335.8964,103.7805,0.73254,-2.41721,-0.734760,CCW,4
15.90200,0.000000,0.024122,-0.000002,0.024122,232.0963,335.8915,103.7952,0.72772,-2.41222,-0.734968,CCW,4
15.90400,0.000000,0.024071,-0.000002,0.024071,232.0768,335.8867,103.8099,0.72290,-2.40716,-0.735176,CCW,4
15.90600,0.000000,0.024020,-0.000002,0.024020,232.0572,335.8819,103.8247,0.71810,-2.40203,-0.735385,CCW,4
15.90800,0.000000,0.023968,-0.000001,0.023968,232.0375,335.8771,103.8396,0.71330,-2.39684,-0.735595,CCW,4
15.91000,0.000000,0.023916,-0.000001,0.023916,232.0178,335.8723,103.8545,0.70852,-2.39159,-0.735805,CCW,4
15.91200,0.000000,0.023862,-0.000001,0.023862,231.9980,335.8675,103.8695,0.70375,-2.38627,-0.736016,CCW,4
15.91400,0.000000,0.023809,-0.000001,0.023809,231.9782,335.8627,103.8845,0.69899,-2.38088,-0.736228,CCW,4
15.91600,0.000000,0.023754,-0.000001,0.023754,231.9584,335.8580,103.8996,0.69424,-2.37543,-0.736440,CCW,4
15.91800,0.000000,0.023699,-0.000001,0.023699,231.9385,335.8532,103.9147,0.68950,-2.36992,-0.736653,CCW,4
15.92000,0.000000,0.023643,-0.000001,0.023643,231.9186,335.8485,103.9299,0.68477,-2.36435,-0.736866,CCW,4
15.92200,0.000000,0.023587,-0.000001,0.023587,231.8986,335.8438,103.9451,0.68005,-2.35872,-0.737080,CCW,4
15.92400,0.000000,0.023530,-0.000001,0.023530,231.8786,335.8390,103.9604,0.67534,-2.35302,-0.737295,CCW,4
15.92600,0.000000,0.023472,-0.000001,0.023472,231.8586,335.8343,103.9758,0.67065,-2.34727,-0.737510,CCW,4
15.92800,0.000000,0.023414,-0.000001,0.023414,231.8385,335.8296,103.9912,0.66597,-2.34146,-0.737726,CCW,4
15.93000,0.000000,0.023356,-0.000001,0.023356,231.8183,335.8250,104.0067,0.66130,-2.33559,-0.737943,CCW,4
15.93200,0.000000,0.023296,-0.000001,0.023296,231.7981,335.8203,104.0222,0.65664,-2.32967,-0.738160,CCW,4
15.93400,0.000000,0.023237,-0.000001,0.023237,231.7779,335.8156,104.0378,0.65199,-2.32368,-0.738377,CCW,4
15.93600,0.000000,0.023176,-0.000001,0.023176,231.7576,335.8110,104.0534,0.64735,-2.31765,-0.738596,CCW,4
15.93800,0.000000,0.023115,-0.000001,0.023115,231.7373,335.8064,104.0691,0.64273,-2.31155,-0.738815,CCW,4
15.94000,0.000000,0.023054,-0.000001,0.023054,231.7169,335.8017,104.0848,0.63812,-2.30540,-0.739034,CCW,4
15.94200,0.000000,0.022992,-0.000001,0.022992,231.6965,335.7971,104.1006,0.63352,-2.29920,-0.739255,CCW,4
15.94400,0.000000,0.022929,-0.000001,0.022929,231.6760,335.7925,104.1165,0.62894,-2.29295,-0.739475,CCW,4
15.94600,0.000000,0.022866,-0.000001,0.022866,231.6555,335.7879,104.1324,0.62436,-2.28664,-0.739697,CCW,4
15.94800,0.000000,0.022803,-0.000001,0.022803,231.6350,335.7834,104.1484,0.61980,-2.28028,-0.739919,CCW,4
15.95000,0.000000,0.022738,-0.000001,0.022738,231.6144,335.7788,104.1644,0.61525,-2.27387,-0.740142,CCW,4
15.95200,0.000000,0.022674,-0.000001,0.022674,231.5937,335.7743,104.1805,0.61072,-2.26740,-0.740365,CCW,4
15.95400,0.000000,0.022608,-0.000001,0.022608,231.5731,335.7697,104.1967,0.60620,-2.26087,-0.740589,CCW,4
15.95600,0.000000,0.022543,-0.000001,0.022543,231.5523,335.7652,104.2129,0.60169,-2.25429,-0.740814,CCW,4
15.95800,0.000000,0.022476,-0.000001,0.022476,231.5316,335.7607,104.2291,0.59719,-2.24766,-0.741039,CCW,4
15.96000,0.000000,0.022409,-0.000001,0.022409,231.5107,335.7562,104.2455,0.59271,-2.24096,-0.741265,CCW,4
15.96200,0.000000,0.022342,-0.000001,0.022342,231.4899,335.7517,104.2618,0.58824,-2.23421,-0.741492,CCW,4
15.96400,0.000000,0.022274,-0.000001,0.022274,231.4690,335.7472,104.2783,0.58379,-2.22739,-0.741719,CCW,4
15.96600,0.000000,0.022205,-0.000001,0.022205,231.4480,335.7428,104.2948,0.57935,-2.22052,-0.741947,CCW,4
15.96800,0.000000,0.022136,-0.000001,0.022136,231.4270,335.7383,104.3113,0.57492,-2.21359,-0.742175,CCW,4
15.97000,0.000000,0.022066,-0.000001,0.022066,231.4060,335.7339,104.3279,0.57051,-2.20660,-0.742404,CCW,4
15.97200,0.000000,0.021995,-0.000001,0.021995,231.3849,335.7295,104.3446,0.56611,-2.19955,-0.742634,CCW,4
15.97400,0.000000,0.021924,-0.000001,0.021924,231.3638,335.7251,104.3613,0.56172,-2.19244,-0.742864,CCW,4
15.97600,0.000000,0.021852,-0.000001,0.021852,231.3426,335.7207,104.3781,0.55735,-2.18526,-0.743096,CCW,4
15.97800,0.000000,0.021780,-0.000001,0.021780,231.3214,335.7164,104.3949,0.55300,-2.17803,-0.743327,CCW,4
15.98000,0.000000,0.021707,-0.000001,0.021707,231.3002,335.7120,104.4118,0.54865,-2.17073,-0.743560,CCW,4
15.98200,0.000000,0.021633,-0.000001,0.021633,231.2789,335.7077,104.4288,0.54433,-2.16337,-0.743792,CCW,4
15.98400,0.000000,0.021559,-0.000001,0.021559,231.2575,335.7033,104.4458,0.54002,-2.15595,-0.744026,CCW,4
15.98600,0.000000,0.021484,-0.000001,0.021484,231.2361,335.6990,104.4629,0.53572,-2.14846,-0.744260,CCW,4
15.98800,0.000000,0.021409,-0.000001,0.021409,231.2147,335.6947,104.4800,0.53144,-2.14092,-0.744495,CCW,4
15.99000,0.000000,0.021333,-0.000001,0.021333,231.1932,335.6904,104.4972,0.52717,-2.13331,-0.744731,CCW,4
15.99200,0.000000,0.021256,-0.000001,0.021256,231.1717,335.6862,104.5145,0.52292,-2.12564,-0.744967,CCW,4
15.99400,0.000000,0.021179,-0.000001,0.021179,231.1501,335.6819,104.5318,0.51868,-2.11790,-0.745204,CCW,4
15.99600,0.000000,0.021101,-0.000001,0.021101,231.1285,335.6777,104.5492,0.51446,-2.11010,-0.745441,CCW,4
15.99800,0.000000,0.021022,-0.000001,0.021022,231.1069,335.6735,104.5666,0.51026,-2.10224,-0.745680,CCW,4
16.00000,0.000000,0.020943,-0.000001,0.020943,231.0852,335.6693,104.5841,0.50607,-2.09432,-0.745918,CCW,4
16.00200,0.000000,0.020863,-0.000001,0.020863,231.0634,335.6651,104.6016,0.50190,-2.08634,-0.746158,CCW,4
16.00400,0.000000,0.020783,-0.000001,0.020783,231.0417,335.6609,104.6192,0.49774,-2.07829,-0.746398,CCW,4
16.00600,0.000000,0.020701,-0.000001,0.020701,231.0198,335.6567,104.6369,0.49360,-2.07018,-0.746639,CCW,4
16.00800,0.000000,0.020620,-0.000001,0.020620,230.9980,335.6526,104.6546,0.48948,-2.06200,-0.746880,CCW,4
16.01000,0.000000,0.020537,-0.000001,0.020537,230.9760,335.6485,104.6724,0.48537,-2.05377,-0.747122,CCW,4
16.01200,0.000000,0.020454,-0.000001,0.020454,230.9541,335.6444,104.6903,0.48128,-2.04547,-0.747365,CCW,4
16.01400,0.000000,0.020371,-0.000001,0.020371,230.9321,335.6403,104.7082,0.47720,-2.03712,-0.747609,CCW,4
16.01600,0.000000,0.020287,-0.000001,0.020287,230.9100,335.6362,104.7262,0.47315,-2.02870,-0.747853,CCW,4
16.01800,0.000000,0.020202,-0.000001,0.020202,230.8879,335.6321,104.7442,0.46911,-2.02022,-0.748097,CCW,4
16.02000,0.000000,0.020116,-0.000001,0.020116,230.8658,335.6281,104.7623,0.46508,-2.01168,-0.748343,CCW,4
16.02200,0.000000,0.020030,-0.000001,0.020030,230.8436,335.6241,104.7805,0.46108,-2.00308,-0.748589,CCW,4
16.02400,0.000000,0.019944,-0.000001,0.019944,230.8214,335.6201,104.7987,0.45709,-1.99442,-0.748836,CCW,4
16.02600,0.000000,0.019857,-0.000001,0.019857,230.7991,335.6161,104.8170,0.45312,-1.98570,-0.749083,CCW,4
16.02800,0.000000,0.019769,-0.000001,0.019769,230.7768,335.6121,104.8353,0.44916,-1.97692,-0.749331,CCW,4
16.03000,0.000000,0.019680,-0.000001,0.019680,230.7545,335.6082,104.8537,0.44523,-1.96809,-0.749580,CCW,4
16.03200,0.000000,0.019592,-0.000001,0.019592,230.7321,335.6042,104.8722,0.44131,-1.95919,-0.749829,CCW,4
16.03400,0.000000,0.019502,-0.000001,0.019502,230.7096,335.6003,104.8907,0.43741,-1.95024,-0.750080,CCW,4
16.03600,0.000000,0.019412,-0.000001,0.019412,230.6871,335.5964,104.9093,0.43352,-1.94124,-0.750330,CCW,4
16.03800,0.000000,0.019321,-0.000001,0.019321,230.6646,335.5925,104.9279,0.42966,-1.93217,-0.750582,CCW,4
16.04000,0.000000,0.019230,-0.000001,0.019230,230.6420,335.5887,104.9466,0.42581,-1.92305,-0.750834,CCW,4
16.04200,0.000000,0.019138,-0.000001,0.019138,230.6194,335.5848,104.9654,0.42199,-1.91388,-0.751087,CCW,4
16.04400,0.000000,0.019046,-0.000001,0.019046,230.5967,335.5810,104.9842,0.41818,-1.90465,-0.751340,CCW,4
16.04600,0.000000,0.018953,-0.000001,0.018953,230.5740,335.5772,105.0031,0.41439,-1.89537,-0.751594,CCW,4
16.04800,0.000000,0.018860,-0.000001,0.018860,230.5513,335.5734,105.0221,0.41061,-1.88604,-0.751849,CCW,4
16.05000,0.000000,0.018766,-0.000001,0.018766,230.5285,335.5696,105.0411,0.40686,-1.87666,-0.752105,CCW,4
16.05200,0.000000,0.018672,-0.000001,0.018672,230.5057,335.5659,105.0602,0.40313,-1.86722,-0.752361,CCW,4
16.05400,0.000000,0.018577,-0.000001,0.018577,230.4828,335.5621,105.0793,0.39941,-1.85774,-0.752618,CCW,4
16.05600,0.000000,0.018482,-0.000001,0.018482,230.4599,335.5584,105.0985,0.39571,-1.84820,-0.752875,CCW,4
16.05800,0.000000,0.018386,-0.000001,0.018386,230.4369,335.5547,105.1178,0.39204,-1.83862,-0.753134,CCW,4
16.06000,0.000000,0.018289,-0.000001,0.018289,230.4139,335.5510,105.1371,0.38838,-1.82899,-0.753393,CCW,4
16.06200,0.000000,0.018193,-0.000001,0.018193,230.3908,335.5474,105.1565,0.38474,-1.81931,-0.753652,CCW,4
16.06400,0.000000,0.018095,-0.000001,0.018095,230.3677,335.5437,105.1760,0.38112,-1.80959,-0.753913,CCW,4
16.06600,0.000000,0.017998,-0.000001,0.017998,230.3446,335.5401,105.1955,0.37752,-1.79982,-0.754174,CCW,4
16.06800,0.000000,0.017900,-0.000001,0.017900,230.3214,335.5365,105.2151,0.37394,-1.79001,-0.754435,CCW,4
16.07000,0.000000,0.017801,-0.000001,0.017801,230.2982,335.5329,105.2348,0.37038,-1.78015,-0.754698,CCW,4
16.07200,0.000000,0.017702,-0.000001,0.017702,230.2749,335.5294,105.2545,0.36684,-1.77025,-0.754961,CCW,4
16.07400,0.000000,0.017603,-0.000001,0.017603,230.2516,335.5258,105.2742,0.36332,-1.76031,-0.755224,CCW,4
16.07600,0.000000,0.017503,-0.000001,0.017503,230.2282,335.5223,105.2941,0.35982,-1.75034,-0.755489,CCW,4
16.07800,0.000000,0.017403,-0.000001,0.017403,230.2048,335.5188,105.3140,0.35634,-1.74032,-0.755754,CCW,4
16.08000,0.000000,0.017302,-0.000001,0.017302,230.1814,335.5153,105.3339,0.35288,-1.73026,-0.756020,CCW,4
16.08200,0.000000,0.017201,-0.000001,0.017201,230.1579,335.5119,105.3540,0.34944,-1.72017,-0.756287,CCW,4
16.08400,0.000000,0.017100,-0.000001,0.017100,230.1344,335.5084,105.3741,0.34602,-1.71005,-0.756554,CCW,4
16.08600,0.000000,0.016998,-0.000001,0.016998,230.1108,335.5050,105.3942,0.34262,-1.69989,-0.756822,CCW,4
16.08800,0.000000,0.016897,-0.000001,0.016897,230.0872,335.5016,105.4144,0.33924,-1.68970,-0.757090,CCW,4
16.09000,0.000000,0.016794,-0.000001,0.016794,230.0635,335.4982,105.4347,0.33588,-1.67949,-0.757360,CCW,4
16.09200,0.000000,0.016692,-0.000001,0.016692,230.0398,335.4949,105.4551,0.33254,-1.66926,-0.757630,CCW,4
16.09400,0.000000,0.016590,-0.000001,0.016590,230.0161,335.4915,105.4755,0.32922,-1.65900,-0.757901,CCW,4
16.09600,0.000000,0.016487,-0.000001,0.016487,229.9923,335.4882,105.4959,0.32593,-1.64872,-0.758172,CCW,4
16.09800,0.000000,0.016384,-0.000001,0.016384,229.9685,335.4849,105.5165,0.32265,-1.63842,-0.758444,CCW,4
16.10000,0.000000,0.016281,-0.000001,0.016281,229.9446,335.4816,105.5371,0.31939,-1.62810,-0.758717,CCW,4
16.10200,0.000000,0.016177,-0.000001,0.016177,229.9207,335.4784,105.5577,0.31616,-1.61778,-0.758991,CCW,4
16.10400,0.000000,0.016074,-0.000001,0.016074,229.8967,335.4752,105.5785,0.31294,-1.60744,-0.759265,CCW,4
16.10600,0.000000,0.015970,-0.000001,0.015970,229.8727,335.4719,105.5993,0.30975,-1.59708,-0.759540,CCW,4
16.10800,0.000000,0.015867,-0.000001,0.015867,229.8486,335.4687,105.6201,0.30658,-1.58672,-0.759816,CCW,4
16.11000,0.000000,0.015763,-0.000001,0.015763,229.8246,335.4656,105.6410,0.30342,-1.57636,-0.760092,CCW,4
16.11200,0.000000,0.015659,-0.000001,0.015659,229.8004,335.4624,105.6620,0.30029,-1.56598,-0.760369,CCW,4
16.11400,0.000000,0.015556,-0.000001,0.015556,229.7762,335.4593,105.6831,0.29718,-1.55561,-0.760647,CCW,4
16.11600,0.000000,0.015452,-0.000001,0.015452,229.7520,335.4562,105.7042,0.29409,-1.54523,-0.760926,CCW,4
16.11800,0.000000,0.015348,-0.000001,0.015348,229.7277,335.4531,105.7253,0.29102,-1.53485,-0.761205,CCW,4
16.12000,0.000000,0.015244,-0.000001,0.015244,229.7034,335.4500,105.7466,0.28797,-1.52448,-0.761485,CCW,4
16.12200,0.000000,0.015141,-0.000001,0.015141,229.6791,335.4470,105.7679,0.28494,-1.51410,-0.761766,CCW,4
16.12400,0.000000,0.015037,-0.000001,0.015037,229.6547,335.4439,105.7892,0.28193,-1.50373,-0.762047,CCW,4
16.12600,0.000000,0.014933,-0.000001,0.014933,229.6303,335.4409,105.8107,0.27895,-1.49337,-0.762330,CCW,4
16.12800,0.000000,0.014830,-0.000001,0.014830,229.6058,335.4379,105.8322,0.27598,-1.48302,-0.762613,CCW,4
16.13000,0.000000,0.014726,-0.000001,0.014726,229.5813,335.4350,105.8537,0.27304,-1.47267,-0.762896,CCW,4
16.13200,0.000000,0.014623,-0.000001,0.014623,229.5567,335.4320,105.8753,0.27011,-1.46233,-0.763181,CCW,4
16.13400,0.000000,0.014520,-0.000001,0.014520,229.5321,335.4291,105.8970,0.26721,-1.45201,-0.763466,CCW,4
16.13600,0.000000,0.014417,-0.000001,0.014417,229.5074,335.4262,105.9188,0.26432,-1.44169,-0.763752,CCW,4
16.13800,0.000000,0.014314,-0.000001,0.014314,229.4827,335.4233,105.9406,0.26146,-1.43140,-0.764038,CCW,4
16.14000,0.000000,0.014211,-0.000001,0.014211,229.4580,335.4205,105.9625,0.25862,-1.42111,-0.764325,CCW,4
16.14200,0.000000,0.014108,-0.000001,0.014108,229.4332,335.4176,105.9844,0.25580,-1.41085,-0.764613,CCW,4
16.14400,0.000000,0.014006,-0.000001,0.014006,229.4084,335.4148,106.0064,0.25300,-1.40060,-0.764902,CCW,4
16.14600,0.000000,0.013903,-0.000001,0.013903,229.3835,335.4120,106.0285,0.25022,-1.39037,-0.765192,CCW,4
16.14800,0.000000,0.013801,-0.000001,0.013801,229.3586,335.4092,106.0506,0.24746,-1.38016,-0.765482,CCW,4
16.15000,0.000000,0.013699,-0.000001,0.013699,229.3337,335.4065,106.0728,0.24472,-1.36997,-0.765773,CCW,4
